Model,Replicate,Time,Average,SE
20092017,Rep 2,164,3073.8437941311863,254.1459060849077
20092017,Rep 3,164,3290.418097155671,263.7905058858102
20092017,Rep 4,164,3323.9884514096816,257.04239321629126
20092017,Rep 5,164,3546.521992116151,283.3666598
20092017,Rep 1,165,3831.652843107496,290.6798664489632
20092017,Rep 2,165,3106.4881942790907,259.7334132
20092017,Rep 3,165,3311.995428911377,269.6083239420883
20092017,Rep 4,165,3379.642936,263.8368475641964
20092017,Rep 5,165,3552.506871177151,289.42801015743584
20092017,Rep 1,166,3879.185137409589,297.31243686353486
20092017,Rep 2,166,3144.638965315605,265.82905422145944
20092017,Rep 3,166,3331.669420494658,274.87847639978884
20092017,Rep 4,166,3431.773029778011,270.48207701649926
20092017,Rep 5,166,3561.3134898588833,295.1492887879927
28062018,Rep 1,0,13.841971139203418,0.011715259
28062018,Rep 2,0,13.833824112537158,0.011711501480215086
28062018,Rep 3,0,13.836680744138864,0.011715714450906637
28062018,Rep 4,0,13.83841676296209,0.011715430680732445
28062018,Rep 5,0,13.831682747654598,0.011712861306324068
28062018,Rep 1,1,20.760410488980718,0.02190641
28062018,Rep 2,1,20.73749549,0.021867551304084475
28062018,Rep 3,1,20.74813961121681,0.021893088166347472
28062018,Rep 4,1,20.74072699255573,0.021876573
28062018,Rep 5,1,20.748622989374233,0.021852055575746394
28062018,Rep 1,2,25.905026740157187,0.030501713643867473
28062018,Rep 2,2,25.86468350431593,0.030440255939232604
28062018,Rep 3,2,25.899242242842277,0.030472697
28062018,Rep 4,2,25.875967532698475,0.030464923910801717
28062018,Rep 5,2,25.91688371506596,0.030444401103772275
28062018,Rep 1,3,31.94513987377745,0.033420216
28062018,Rep 2,3,31.855358252109667,0.03328905
28062018,Rep 3,3,31.89797387872735,0.033326274
28062018,Rep 4,3,31.865759961861134,0.033297989778817615
28062018,Rep 5,3,31.97414805025773,0.033369227
28062018,Rep 1,4,44.88835142115074,0.038655263598085375
28062018,Rep 2,4,44.83917394146875,0.038478080510185426
28062018,Rep 3,4,44.906732543245546,0.038607217
28062018,Rep 4,4,44.87789488724312,0.038500414
28062018,Rep 5,4,44.94152542480445,0.038625308
28062018,Rep 1,5,65.11197938621838,0.062865211
28062018,Rep 2,5,65.05704131665064,0.062859772
28062018,Rep 3,5,65.09016058187598,0.062903732
28062018,Rep 4,5,65.16039090881925,0.063120926
28062018,Rep 5,5,65.20418924357723,0.06320046
28062018,Rep 1,6,95.94633118863769,0.10105349520097072
28062018,Rep 2,6,95.92216167098002,0.10116367071632663
28062018,Rep 3,6,95.94111983650522,0.10125442474111603
28062018,Rep 4,6,96.05430511495828,0.10162914471114322
28062018,Rep 5,6,96.10694636534672,0.10148979617038184
28062018,Rep 1,7,137.02067608573827,0.13559756809973558
28062018,Rep 2,7,136.96746843528072,0.13543506375924938
28062018,Rep 3,7,136.98250067859064,0.1354086139978536
28062018,Rep 4,7,136.9638156,0.1357002611329178
28062018,Rep 5,7,137.0822547011987,0.1356924432534871
28062018,Rep 1,8,183.65517976257516,0.18368871548906873
28062018,Rep 2,8,183.5682979,0.18358984436298562
28062018,Rep 3,8,183.49896368891473,0.18332015717958217
28062018,Rep 4,8,183.3899789,0.18348216922740096
28062018,Rep 5,8,183.6995019204795,0.18359068139681967
28062018,Rep 1,9,222.46074878319644,0.2432117530231585
28062018,Rep 2,9,222.44885362421306,0.24288402355135041
28062018,Rep 3,9,222.20445879432248,0.24281835428482554
28062018,Rep 4,9,222.00307765008986,0.24210158198821044
28062018,Rep 5,9,222.36295261081563,0.24285572054084092
28062018,Rep 1,10,250.91760468342102,0.30382891642653465
28062018,Rep 2,10,251.0956410549303,0.30358799015517307
28062018,Rep 3,10,250.6036298565349,0.3035283282311704
28062018,Rep 4,10,250.35210241016267,0.30282897284352983
28062018,Rep 5,10,250.94854434064487,0.3032534979713076
28062018,Rep 1,11,272.3743938086866,0.3719957467250908
28062018,Rep 2,11,272.2195461435371,0.3714727724454703
28062018,Rep 3,11,271.59834079554787,0.3710073224428697
28062018,Rep 4,11,271.43277291803724,0.3708125752381497
28062018,Rep 5,11,272.19399116062385,0.37173054093904906
28062018,Rep 1,12,271.24978374083025,0.44061875723486094
28062018,Rep 2,12,271.06450827178344,0.4399039693941269
28062018,Rep 3,12,270.5064052870667,0.439330257
28062018,Rep 4,12,270.1053809134412,0.4397591823643956
28062018,Rep 5,12,270.98331621377383,0.4411774655315824
28062018,Rep 1,13,238.36424502771285,0.4810478191861453
28062018,Rep 2,13,238.1671480285293,0.48169539422015406
28062018,Rep 3,13,237.87868896829264,0.4811833032626234
28062018,Rep 4,13,237.83773445249605,0.48312605202056386
28062018,Rep 5,13,238.23009882119302,0.48326859595203814
28062018,Rep 1,14,193.50634995767788,0.49697665628192467
28062018,Rep 2,14,193.6050089244253,0.498100763
28062018,Rep 3,14,193.20329112157438,0.49654046891440845
28062018,Rep 4,14,192.83528890274076,0.49899697010830996
28062018,Rep 5,14,193.62291380131063,0.5004662283513577
28062018,Rep 1,15,165.7182445401193,0.5204455177211695
28062018,Rep 2,15,165.79104322657915,0.5222656591466935
28062018,Rep 3,15,165.11155102804793,0.5189583167030248
28062018,Rep 4,15,164.99892811067352,0.5224218728995831
28062018,Rep 5,15,165.99230758719474,0.5258630797695268
28062018,Rep 1,16,165.0828105,0.5731054330971065
28062018,Rep 2,16,165.18392311998102,0.5733819371120668
28062018,Rep 3,16,164.28217294987738,0.567618485
28062018,Rep 4,16,164.46188187704726,0.5718845501800862
28062018,Rep 5,16,165.52046795392104,0.5763866351330108
28062018,Rep 1,17,186.1255643055426,0.6878381673033869
28062018,Rep 2,17,186.25020525919842,0.6865266305968442
28062018,Rep 3,17,185.88600252318034,0.6788595159927068
28062018,Rep 4,17,185.0692386118161,0.6825336975113513
28062018,Rep 5,17,186.66855007542765,0.6895366669985501
28062018,Rep 1,18,231.86921089363577,0.8303978381069235
28062018,Rep 2,18,231.55053096234602,0.8269545262266567
28062018,Rep 3,18,231.82492809215228,0.8205264704112227
28062018,Rep 4,18,231.67783778400346,0.8213721212389357
28062018,Rep 5,18,232.64683002934532,0.8304875833137797
28062018,Rep 1,19,301.03019924193575,1.0507675987385823
28062018,Rep 2,19,300.29596624186456,1.0470267441510204
28062018,Rep 3,19,301.6570870216555,1.0447744998250341
28062018,Rep 4,19,301.38642960312944,1.039802669499095
28062018,Rep 5,19,301.85826661153305,1.0517114852529394
28062018,Rep 1,20,394.59718040566116,1.5148034787151252
28062018,Rep 2,20,394.9345383249512,1.5023011625755474
28062018,Rep 3,20,396.38913536470363,1.5120194446381183
28062018,Rep 4,20,395.65146711896773,1.4943378898697615
28062018,Rep 5,20,397.0173726953193,1.5184706342716143
28062018,Rep 1,21,514.0115943821347,2.195795385952134
28062018,Rep 2,21,511.4099226853683,2.171059442292747
28062018,Rep 3,21,512.9836091303232,2.191966160857919
28062018,Rep 4,21,514.1442737831586,2.1640613764518446
28062018,Rep 5,21,516.0338509813055,2.2080761489397798
28062018,Rep 1,22,625.8764459648057,2.8987943847037747
28062018,Rep 2,22,624.5205763,2.8893721676149178
28062018,Rep 3,22,626.7569127393259,2.8776941622931216
28062018,Rep 4,22,626.3634976953007,2.8630487436045247
28062018,Rep 5,22,628.1617988856167,2.9082436227715713
28062018,Rep 1,23,714.3085913629008,3.575706112287683
28062018,Rep 2,23,713.8651795938983,3.534966279489965
28062018,Rep 3,23,716.0078200628334,3.5339991942921545
28062018,Rep 4,23,714.4072070708037,3.5379032606917784
28062018,Rep 5,23,717.8918352855396,3.5622145762465367
28062018,Rep 1,24,789.2762496813937,4.178943151976572
28062018,Rep 2,24,789.0612520389462,4.12043219
28062018,Rep 3,24,793.3908053173286,4.131556775031675
28062018,Rep 4,24,787.8668355136613,4.186818202745052
28062018,Rep 5,24,794.4393226398815,4.2019829738588115
28062018,Rep 1,25,827.6306854755406,4.744338292162162
28062018,Rep 2,25,825.5200264401966,4.628458833
28062018,Rep 3,25,828.9611899719591,4.682884746260895
28062018,Rep 4,25,825.5373141584932,4.705874735
28062018,Rep 5,25,829.9697555079499,4.817982851161144
28062018,Rep 1,26,811.0890563,4.930227414823346
28062018,Rep 2,26,811.7190002,4.964609497430463
28062018,Rep 3,26,816.5812104103502,5.019510525514139
28062018,Rep 4,26,817.9631076325643,5.036056824303641
28062018,Rep 5,26,822.2258857,5.1536645719738345
28062018,Rep 1,27,786.6514838,9.425016338358086
28062018,Rep 2,27,784.7040711172543,10.584459224894704
28062018,Rep 3,27,800.1541173736803,10.639055857460795
28062018,Rep 4,27,799.4279324246419,10.322266949703184
28062018,Rep 5,27,813.9731878083511,11.394655965384633
28062018,Rep 1,28,798.5373547410638,10.54009279065859
28062018,Rep 2,28,799.6272609938832,11.691008103593598
28062018,Rep 3,28,807.6054128499966,11.568859031820507
28062018,Rep 4,28,812.5200767928617,11.267756528227022
28062018,Rep 5,28,826.8182552470856,12.52200358325986
28062018,Rep 1,29,850.9406192498751,11.660822161050964
28062018,Rep 2,29,860.0930460852388,13.165854970531596
28062018,Rep 3,29,868.1557854293397,12.831567947446583
28062018,Rep 4,29,872.6975697171276,12.650251367182486
28062018,Rep 5,29,883.0619507992146,13.703837855271948
28062018,Rep 1,30,923.9902638111205,12.657885552810665
28062018,Rep 2,30,935.7399022272716,14.314693098399642
28062018,Rep 3,30,940.3198734709836,13.699631076513684
28062018,Rep 4,30,944.3500557764587,13.65109050695786
28062018,Rep 5,30,959.7156869680739,14.72435650034117
28062018,Rep 1,31,1010.3513529352613,13.805490968044154
28062018,Rep 2,31,1025.649236,15.318575557313995
28062018,Rep 3,31,1034.7969503862016,14.729863926250289
28062018,Rep 4,31,1030.0389410065463,14.499175070266043
28062018,Rep 5,31,1050.258685784594,15.79534890526146
28062018,Rep 1,32,1121.5294961149277,14.676022622102623
28062018,Rep 2,32,1132.5347436238426,15.707365597649805
28062018,Rep 3,32,1141.2904102118941,15.118592977880754
28062018,Rep 4,32,1134.5329711493887,15.057573546064408
28062018,Rep 5,32,1164.1293733724353,15.97821111002278
28062018,Rep 1,33,1240.3420512714545,15.130845768165065
28062018,Rep 2,33,1252.655334,15.88934225171084
28062018,Rep 3,33,1259.444294864479,15.366648928555842
28062018,Rep 4,33,1252.3704425802514,15.388512929145119
28062018,Rep 5,33,1276.2783534727437,15.984500267424417
28062018,Rep 1,34,1343.0240470181639,15.302267097807889
28062018,Rep 2,34,1346.4759654245297,16.357899327483956
28062018,Rep 3,34,1364.2554240063787,15.734719569200164
28062018,Rep 4,34,1355.4913697661252,15.990879908433051
28062018,Rep 5,34,1377.7104213040366,16.050313173400223
28062018,Rep 1,35,1448.015893473879,16.561370555578804
28062018,Rep 2,35,1453.1973080157834,17.641910063334223
28062018,Rep 3,35,1463.7289654482959,16.745915487918058
28062018,Rep 4,35,1458.239738222498,17.36225032928851
28062018,Rep 5,35,1474.9169517773803,17.383072990882365
28062018,Rep 1,36,1522.8514827951742,18.21952978500192
28062018,Rep 2,36,1529.0899331794922,19.637611100157248
28062018,Rep 3,36,1537.5645467962354,18.74185902288608
28062018,Rep 4,36,1524.9333177074034,19.311731671594103
28062018,Rep 5,36,1551.914381,18.97461772
28062018,Rep 1,37,1493.1740991031504,19.915821123566253
28062018,Rep 2,37,1508.0175552089627,21.24619995200834
28062018,Rep 3,37,1521.4072380538635,20.45597375
28062018,Rep 4,37,1514.5408465856694,21.179841084562508
28062018,Rep 5,37,1534.9701459577252,20.413022956886504
28062018,Rep 1,38,1464.3629615245536,22.586617498527847
28062018,Rep 2,38,1481.6546339050944,23.562831745111037
28062018,Rep 3,38,1497.7705504847052,22.746330166950457
28062018,Rep 4,38,1487.627281688077,23.626598824582118
28062018,Rep 5,38,1515.7723499518993,22.54138084467418
28062018,Rep 1,39,1474.370683962169,23.469233850878876
28062018,Rep 2,39,1482.9072118827203,24.55274168514851
28062018,Rep 3,39,1501.8867567701416,23.665704199516647
28062018,Rep 4,39,1497.3620448819656,24.19416347808755
28062018,Rep 5,39,1527.284596703498,23.077364220741803
28062018,Rep 1,40,1556.489232023922,24.35846917728362
28062018,Rep 2,40,1553.4088877657252,25.67910064628696
28062018,Rep 3,40,1558.3348732496338,25.121923675133843
28062018,Rep 4,40,1568.1599941456027,24.926646545652837
28062018,Rep 5,40,1590.374263591893,24.17623372581125
28062018,Rep 1,41,1695.1292001243587,28.10452872188006
28062018,Rep 2,41,1690.4157549236288,29.105073277895222
28062018,Rep 3,41,1700.890358250836,29.181194797340215
28062018,Rep 4,41,1716.1124464755737,28.464762742717458
28062018,Rep 5,41,1733.7233707515522,28.22957486
28062018,Rep 1,42,1865.5071572963745,35.23076706256584
28062018,Rep 2,42,1885.7084312474094,36.417688178840876
28062018,Rep 3,42,1885.9544037413882,37.04959352582983
28062018,Rep 4,42,1907.807174412042,35.990513263834195
28062018,Rep 5,42,1914.848469374515,36.31768302550315
28062018,Rep 1,43,2083.7117085062173,44.11961482930952
28062018,Rep 2,43,2096.310992677213,46.31410216325839
28062018,Rep 3,43,2114.0013450631945,47.21799548330735
28062018,Rep 4,43,2126.3883196972893,45.87526707
28062018,Rep 5,43,2156.4252421942183,46.190417951241834
28062018,Rep 1,44,2206.999520559428,49.69580486743484
28062018,Rep 2,44,2231.845132505307,52.389389304126645
28062018,Rep 3,44,2273.9496647900824,52.23909998508977
28062018,Rep 4,44,2242.8555508062036,52.164005524139434
28062018,Rep 5,44,2280.7380515560703,51.42849751612742
28062018,Rep 1,45,2200.2974766741418,46.24566659605138
28062018,Rep 2,45,2215.2546823054236,49.14804044618833
28062018,Rep 3,45,2240.5679838172377,47.985124056612506
28062018,Rep 4,45,2224.550905336722,49.48327247189131
28062018,Rep 5,45,2257.4931930225653,47.51397656507628
28062018,Rep 1,46,2135.2974526376274,38.75083877062877
28062018,Rep 2,46,2157.4677197587994,41.29876461179177
28062018,Rep 3,46,2159.5485752986824,41.05430970098018
28062018,Rep 4,46,2153.6957797771115,42.58766774443464
28062018,Rep 5,46,2162.1617333549266,39.85267505
28062018,Rep 1,47,2115.0146496725856,31.219140062800133
28062018,Rep 2,47,2110.7815943555097,34.17243495807037
28062018,Rep 3,47,2117.687821,33.64796596238362
28062018,Rep 4,47,2104.7677965194434,35.66409259570082
28062018,Rep 5,47,2144.0202093650237,32.29178816
28062018,Rep 1,48,2109.0324815433405,27.568209429393722
28062018,Rep 2,48,2092.8335499811647,31.073538682421535
28062018,Rep 3,48,2111.1055346275184,29.65204154813993
28062018,Rep 4,48,2089.619185301869,32.880168394481224
28062018,Rep 5,48,2125.815111604289,28.961260597224726
28062018,Rep 1,49,2165.6081035765146,27.53422941907842
28062018,Rep 2,49,2141.1178529620556,31.33196059021597
28062018,Rep 3,49,2149.9002479403453,29.636681940257745
28062018,Rep 4,49,2132.7037581190953,32.359967020727524
28062018,Rep 5,49,2173.560274452406,29.41827719295369
28062018,Rep 1,50,2267.5296356595127,31.92993420525987
28062018,Rep 2,50,2248.3377514566187,35.24950665141635
28062018,Rep 3,50,2260.9972529323727,33.840686159586724
28062018,Rep 4,50,2233.8948582596768,36.62826178508974
28062018,Rep 5,50,2297.565447154716,34.39399913318206
28062018,Rep 1,51,2454.366164166407,44.43012991
28062018,Rep 2,51,2432.0900466330636,48.10244584477607
28062018,Rep 3,51,2430.0398042893144,46.39650297
28062018,Rep 4,51,2404.265682567905,48.41815426275906
28062018,Rep 5,51,2493.8340117464377,48.47974978822531
28062018,Rep 1,52,2757.363028,62.69625701209701
28062018,Rep 2,52,2658.392439716719,67.09758530479718
28062018,Rep 3,52,2682.5523075053407,66.58928999097192
28062018,Rep 4,52,2658.931833874676,67.79347130162532
28062018,Rep 5,52,2752.906128588902,68.29313265734136
28062018,Rep 1,53,2997.566143704689,80.96350863
28062018,Rep 2,53,2832.180432465494,84.63402177217006
28062018,Rep 3,53,2898.735551341826,85.26948457644171
28062018,Rep 4,53,2862.5714433576227,85.65227375903889
28062018,Rep 5,53,2978.976050955127,86.16576892259259
28062018,Rep 1,54,3164.7593456078407,93.85656533049784
28062018,Rep 2,54,2991.107848876664,97.12717008893875
28062018,Rep 3,54,3067.0322398598178,99.92797105847208
28062018,Rep 4,54,3086.520536858679,97.61598223037328
28062018,Rep 5,54,3145.7525654741057,99.58229011364577
28062018,Rep 1,55,3300.453924265873,102.68999946774196
28062018,Rep 2,55,3102.0327076521953,106.39301958169098
28062018,Rep 3,55,3206.1914146023078,110.2869086473542
28062018,Rep 4,55,3225.5078399365043,106.40282315977268
28062018,Rep 5,55,3300.2706921059876,108.83279516315051
28062018,Rep 1,56,3396.1851461789106,106.28694817261372
28062018,Rep 2,56,3148.722915854249,110.72587599845399
