Timestep,ReleaseNumber,Mean_Relative_Abundance_Outside,Std_Error_Relative_Abundance_Outside,Aligned_Timestep,%
108,2,7.188382257316647e-05,3.721677901829343e-06,98,0.007188382
108,3,8.230972050362574e-05,4.069501497815039e-06,88,0.008230972
108,4,6.036046170265888e-05,6.0110520829041725e-06,78,0.006036046
108,5,0.000142121,1.5998134024560474e-06,68,0.014212145
108,6,3.0728962321353613e-05,2.1949258800966852e-06,58,0.003072896
108,7,0,0,48,0
108,8,0,0,38,0
108,9,0,0,28,0
108,10,0,0,18,0
108,11,0,0,8,0
109,1,7.846860021345654e-05,2.5443631547383507e-06,109,0.00784686
109,2,7.298128551321483e-05,3.7418497455219013e-06,99,0.007298129
109,3,8.230972050361139e-05,5.277530286307163e-06,89,0.008230972
109,4,6.20066561127314e-05,7.290078800904539e-06,79,0.006200666
109,5,0.000145963,2.660074494370129e-06,69,0.014596257
109,6,3.29238882014503e-05,2.7436573501208582e-06,59,0.003292389
109,7,0,0,49,0
109,8,0,0,39,0
109,9,0,0,29,0
109,10,0,0,19,0
109,11,0,0,9,0
110,1,7.572494286333569e-05,2.544363154738353e-06,110,0.007572494
110,2,7.51762113933115e-05,4.474769719433624e-06,100,0.007517621
110,3,8.230972050362574e-05,3.880117435045545e-06,90,0.008230972
110,4,6.255538758275558e-05,7.433235668722066e-06,80,0.006255539
110,5,0.000144865,4.106330316333359e-06,70,0.014486511
110,6,3.5118814081546984e-05,3.61913260871685e-06,60,0.003511881
110,7,0,0,50,0
110,8,0,0,40,0
110,9,0,0,30,0
110,10,0,0,20,0
110,11,0,0,10,0
110,12,0,0,0,0
111,1,7.572494286333569e-05,2.391865024975882e-06,111,0.007572494
111,2,7.51762113933115e-05,4.474769719433624e-06,101,0.007517621
111,3,8.230972050362573e-05,3.4704825381775835e-06,91,0.008230972
111,4,6.036046170265888e-05,6.664320547793753e-06,81,0.006036046
111,5,0.000137732,5.305980790501664e-06,71,0.01377316
111,6,3.2375156731426124e-05,3.292388820145031e-06,61,0.003237516
111,7,0,0,51,0
111,8,0,0,41,0
111,9,0,0,31,0
111,10,0,0,21,0
111,11,0,0,11,0
111,12,0,0,1,0
112,1,7.462747992328735e-05,2.194925880096689e-06,112,0.007462748
112,2,7.353001698323899e-05,4.106330316342533e-06,102,0.007353002
112,3,8.121225756357741e-05,4.0323363220996295e-06,92,0.008121226
112,4,6.145792464270721e-05,6.411006151580441e-06,82,0.006145792
112,5,0.000130049,4.474769719435168e-06,72,0.013004936
112,6,2.688784203118441e-05,1.0265825790856336e-06,62,0.002688784
112,7,0,0,52,0
112,8,0,0,42,0
112,9,0,0,32,0
112,10,0,0,22,0
112,11,0,0,12,0
112,12,0,0,2,0
113,1,7.462747992328735e-05,2.66007449436663e-06,113,0.007462748
113,2,7.298128551321483e-05,4.124621410506811e-06,103,0.007298129
113,3,7.956606315350489e-05,4.160962389424602e-06,93,0.007956606
113,4,6.145792464270721e-05,6.048504483149443e-06,83,0.006145792
113,5,0.000126208,4.06950149782119e-06,73,0.012620824
113,6,2.4692916151087722e-05,1.5027630207260433e-06,63,0.002469292
113,7,0,0,53,0
113,8,0,0,43,0
113,9,0,0,33,0
113,10,0,0,23,0
113,11,0,0,13,0
113,12,0,0,3,0
114,1,7.188382257316647e-05,2.194925880096685e-06,114,0.007188382
114,2,7.298128551321483e-05,3.7418497455219013e-06,104,0.007298129
114,3,7.901733168348071e-05,4.013624683677648e-06,94,0.007901733
114,4,6.145792464270721e-05,6.171704595462535e-06,84,0.006145792
114,5,7.078635963311814e-05,3.721677901829345e-06,74,0.007078636
114,6,2.2497990270991037e-05,2.360183294705187e-06,64,0.002249799
114,7,0,0,54,0
114,8,0,0,44,0
114,9,0,0,34,0
114,10,0,0,24,0
114,11,0,0,14,0
114,12,0,0,4,0
115,1,7.078635963311814e-05,2.5146034975901566e-06,115,0.007078636
115,2,7.243255404319065e-05,3.1996268048986944e-06,105,0.007243255
115,3,7.682240580338402e-05,5.20572380726638e-06,95,0.007682241
115,4,6.310411905277973e-05,6.316373561690497e-06,85,0.006310412
115,5,6.694523934294893e-05,3.741849745521899e-06,75,0.006694524
115,6,1.4815749690652634e-05,2.688224214733086e-06,65,0.001481575
115,7,0,0,55,0
115,8,0,0,45,0
115,9,0,0,35,0
115,10,0,0,25,0
115,11,0,0,15,0
115,12,0,0,5,0
116,1,6.804270228299728e-05,2.7979924733757055e-06,116,0.00680427
116,2,7.133509110314232e-05,3.4704825381775864e-06,106,0.007133509
116,3,8.066352609355323e-05,4.720366589410371e-06,96,0.008066353
116,4,6.639650787292477e-05,6.159495474513796e-06,86,0.006639651
116,5,6.420158199282808e-05,4.953802320933223e-06,76,0.006420158
116,6,8.779703520386746e-06,2.5146034975901583e-06,66,0.00087797
116,7,0,0,56,0
116,8,0,0,46,0
116,9,0,0,36,0
116,10,0,0,26,0
116,11,0,0,16,0
116,12,0,0,6,0
117,1,6.804270228299728e-05,2.7979924733757055e-06,117,0.00680427
117,2,7.078635963311814e-05,3.7216779018293474e-06,107,0.007078636
117,3,8.176098903360158e-05,5.014216777052339e-06,97,0.008176099
117,4,6.749397081297311e-05,5.595984946751411e-06,87,0.006749397
117,5,6.529904493287643e-05,4.196988710063557e-06,77,0.006529904
117,6,9.328434990410919e-06,2.5443631547383524e-06,67,0.000932843
117,7,0,0,57,0
117,8,0,0,47,0
117,9,0,0,37,0
117,10,0,0,27,0
117,11,0,0,17,0
117,12,0,0,7,0
118,1,6.859143375302145e-05,3.128250685500424e-06,118,0.006859143
118,2,7.078635963311814e-05,3.7216779018293474e-06,108,0.007078636
118,3,7.901733168348071e-05,5.014216777052342e-06,98,0.007901733
118,4,6.749397081297311e-05,3.5349552171262152e-06,88,0.006749397
118,5,6.639650787292477e-05,2.6600744943666316e-06,78,0.006639651
118,6,9.328434990410919e-06,2.8247681310444834e-06,68,0.000932843
118,7,0,0,58,0
118,8,0,0,48,0
118,9,0,0,38,0
118,10,0,0,28,0
118,11,0,0,18,0
118,12,0,0,8,0
119,1,6.749397081297311e-05,3.19962680489869e-06,119,0.006749397
119,2,7.078635963311814e-05,3.82147248720334e-06,109,0.007078636
119,3,8.011479462352906e-05,4.372670278374006e-06,99,0.008011479
119,4,6.694523934294893e-05,3.937889110810097e-06,89,0.006694524
119,5,6.749397081297311e-05,2.824768131044482e-06,79,0.006749397
119,6,1.0425897930459262e-05,3.721677901829343e-06,69,0.00104259
119,7,0,0,59,0
119,8,0,0,49,0
119,9,0,0,39,0
119,10,0,0,29,0
119,11,0,0,19,0
119,12,0,0,9,0
120,1,6.914016522304562e-05,3.4047892311423926e-06,120,0.006914017
120,2,6.804270228299728e-05,3.7216779018293474e-06,110,0.00680427
120,3,7.956606315350489e-05,3.7818706673096542e-06,100,0.007956606
120,4,7.078635963311814e-05,3.404789231142394e-06,90,0.007078636
120,5,6.914016522304563e-05,2.797992473375706e-06,80,0.006914017
120,6,1.6461944100725153e-05,3.3602802684163597e-06,70,0.001646194
120,7,0,0,60,0
120,8,0,0,50,0
120,9,0,0,40,0
120,10,0,0,30,0
120,11,0,0,20,0
120,12,0,0,10,0
120,13,0,0,0,0
121,1,6.859143375302145e-05,2.8775721051538277e-06,121,0.006859143
121,2,6.749397081297311e-05,4.639945600212845e-06,111,0.006749397
121,3,7.901733168348071e-05,3.40478923114239e-06,101,0.007901733
121,4,6.804270228299728e-05,4.013624683677649e-06,91,0.00680427
121,5,6.96888966930698e-05,2.8247681310444842e-06,81,0.00696889
121,6,2.030306439089435e-05,3.5349552171262173e-06,71,0.002030306
121,7,0,0,61,0
121,8,0,0,51,0
121,9,0,0,41,0
121,10,0,0,31,0
121,11,0,0,21,0
121,12,0,0,11,0
121,13,0,0,1,0
122,1,6.914016522304562e-05,2.6600744943666282e-06,122,0.006914017
122,2,6.859143375302145e-05,3.781870667309658e-06,112,0.006859143
122,3,7.627367433335986e-05,2.3601832947051863e-06,102,0.007627367
122,4,6.749397081297311e-05,2.544363154738353e-06,92,0.006749397
122,5,7.243255404319065e-05,3.315173789730099e-06,82,0.007243255
122,6,2.304672174101521e-05,2.3918650249758816e-06,72,0.002304672
122,7,0,0,62,0
122,8,0,0,52,0
122,9,0,0,42,0
122,10,0,0,32,0
122,11,0,0,22,0
122,12,0,0,12,0
122,13,0,0,2,0
123,1,6.749397081297311e-05,1.6461944100725156e-06,123,0.006749397
123,2,6.914016522304562e-05,3.7216779018293444e-06,113,0.006914017
123,3,7.682240580338402e-05,2.295508431352527e-06,103,0.007682241
123,4,6.694523934294893e-05,1.8608389509146722e-06,93,0.006694524
123,5,7.3530016983239e-05,2.7979924733757047e-06,83,0.007353002
123,6,2.2497990270991037e-05,2.0161681610498147e-06,73,0.002249799
123,7,0,0,63,0
123,8,0,0,53,0
123,9,0,0,43,0
123,10,0,0,33,0
123,11,0,0,23,0
123,12,0,0,13,0
123,13,0,0,3,0
124,1,6.639650787292477e-05,1.5998134024493468e-06,124,0.006639651
124,2,6.749397081297311e-05,4.303258406252829e-06,114,0.006749397
124,3,7.737113727340819e-05,2.3601832947051855e-06,104,0.007737114
124,4,6.58477764029006e-05,1.940058717522774e-06,94,0.006584778
124,5,7.188382257316647e-05,2.660074494366629e-06,84,0.007188382
124,6,7.682240580338403e-06,1.8199363967303288e-06,74,0.000768224
124,7,0,0,64,0
124,8,0,0,54,0
124,9,0,0,44,0
124,10,0,0,34,0
124,11,0,0,24,0
124,12,0,0,14,0
124,13,0,0,4,0
125,1,6.529904493287642e-05,2.3601832947051897e-06,125,0.006529904
125,2,6.639650787292477e-05,4.541561019555923e-06,115,0.006639651
125,3,7.682240580338402e-05,2.743657350120858e-06,105,0.007682241
125,4,6.365285052280391e-05,3.055207523563911e-06,95,0.006365285
125,5,7.023762816309397e-05,2.824768131044481e-06,85,0.007023763
125,6,4.389851760193373e-06,1.3989962366878528e-06,75,0.000438985
125,7,0,0,65,0
125,8,0,0,55,0
125,9,0,0,45,0
125,10,0,0,35,0
125,11,0,0,25,0
125,12,0,0,15,0
125,13,0,0,5,0
126,1,6.529904493287642e-05,2.7979924733757064e-06,126,0.006529904
126,2,6.694523934294893e-05,3.937889110810099e-06,116,0.006694524
126,3,7.627367433335986e-05,4.013624683677654e-06,106,0.007627367
126,4,6.584777640290061e-05,3.5772915191919655e-06,96,0.006584778
126,5,6.914016522304562e-05,2.660074494366628e-06,86,0.006914017
126,6,4.389851760193373e-06,1.3989962366878528e-06,76,0.000438985
126,7,0,0,66,0
126,8,0,0,56,0
126,9,0,0,46,0
126,10,0,0,36,0
126,11,0,0,26,0
126,12,0,0,16,0
126,13,0,0,6,0
127,1,6.58477764029006e-05,2.743657350120858e-06,127,0.006584778
127,2,6.804270228299728e-05,4.10633031634253e-06,117,0.00680427
127,3,7.682240580338402e-05,4.424014545937632e-06,107,0.007682241
127,4,6.749397081297311e-05,3.9378891108100995e-06,97,0.006749397
127,5,6.804270228299728e-05,2.016168161049815e-06,87,0.00680427
127,6,4.389851760193373e-06,1.3989962366878528e-06,77,0.000438985
127,7,0,0,67,0
127,8,0,0,57,0
127,9,0,0,47,0
127,10,0,0,37,0
127,11,0,0,27,0
127,12,0,0,17,0
127,13,0,0,7,0
128,1,6.420158199282808e-05,2.3918650249758837e-06,128,0.006420158
128,2,6.859143375302145e-05,4.069501497815041e-06,118,0.006859143
128,3,7.737113727340819e-05,4.013624683677651e-06,108,0.007737114
128,4,7.023762816309397e-05,4.124621410506809e-06,98,0.007023763
128,5,6.58477764029006e-05,1.9400587175227747e-06,88,0.006584778
128,6,3.841120290169201e-06,1.3989962366878528e-06,78,0.000384112
128,7,0,0,68,0
128,8,0,0,58,0
128,9,0,0,48,0
128,10,0,0,38,0
128,11,0,0,28,0
128,12,0,0,18,0
128,13,0,0,8,0
129,1,6.529904493287643e-05,2.5146034975901566e-06,129,0.006529904
129,2,6.804270228299728e-05,4.623693551678905e-06,119,0.00680427
129,3,7.791986874343237e-05,3.6398727934606576e-06,109,0.007791987
129,4,6.96888966930698e-05,4.124621410506809e-06,99,0.00696889
129,5,6.639650787292477e-05,2.016168161049817e-06,89,0.006639651
