Timestep,ReleaseNumber,Mean_Relative_Abundance_Outside,Std_Error_Relative_Abundance_Outside,Aligned_Timestep,%
103,1,8.450464638372243e-05,3.404789231142391e-06,103,0.008450465
103,2,9.493054431416732e-05,1.6461944100581673e-06,93,0.009493054
103,3,0.000106454,2.016168161058982e-06,83,0.010645391
103,4,0.000148706,8.111208937237473e-06,73,0.014870623
103,5,0.000237601,3.841120290162144e-06,63,0.023760073
103,6,0.000430754,4.160962389422624e-06,53,0.04307542
103,7,0.000794563,7.392616590522888e-06,43,0.079456317
103,8,0.001370731,8.212660632680437e-06,33,0.137073121
103,9,0.003634249,4.6388098101800463e-05,23,0.363424853
103,10,0,0,13,0
103,11,0,0,3,0
104,1,8.230972050362574e-05,3.975937232305313e-06,104,0.008230972
104,2,9.163815549403665e-05,1.646194410072513e-06,94,0.009163816
104,3,9.932039607435386e-05,2.9294244223905564e-06,84,0.00993204
104,4,7.956606315350489e-05,4.1609623894245984e-06,74,0.007956606
104,5,0.000202482,6.2203014449553305e-06,64,0.020248191
104,6,0.000386856,5.0590541830003235e-06,54,0.038685569
104,7,0.000732557,9.892397258154365e-06,44,0.073255651
104,8,0.001328479,5.649536262096027e-06,34,0.132847889
104,9,0.003695158,5.2305364650351765e-05,24,0.369515772
104,10,0,0,14,0
104,11,0,0,4,0
105,1,8.340718344367409e-05,2.824768131044484e-06,105,0.008340718
105,2,8.999196108396413e-05,1.5998134024493425e-06,95,0.008999196
105,3,9.822293313427532e-05,3.6191326086981452e-06,85,0.009822293
105,4,8.066352609355323e-05,4.953802320933222e-06,75,0.008066353
105,5,0.000183276,5.162160499088273e-06,65,0.018327631
105,6,0.000329239,9.222933855354498e-06,55,0.032923888
105,7,0.000685914,9.18203372540753e-06,45,0.068591434
105,8,0.001268667,8.48318266102935e-06,35,0.126866716
105,9,0.003790637,5.764684610106786e-05,25,0.379063699
105,10,0,0,15,0
105,11,0,0,5,0
106,1,7.956606315350489e-05,3.128250685500423e-06,106,0.007956606
106,2,8.669957226381913e-05,6.720560536832737e-07,96,0.008669957
106,3,9.493054431415298e-05,3.5349552171128507e-06,86,0.009493054
106,4,7.956606315350488e-05,4.508289062178125e-06,76,0.007956606
106,5,0.00017724,5.176722334770406e-06,66,0.017724026
106,6,0.000307838,6.630347579460281e-06,56,0.030783835
106,7,0.00065299,9.968202177148256e-06,46,0.065299045
106,8,0.00121983,7.493751476096752e-06,36,0.121983006
106,9,0.003200751,5.341753600209131e-05,26,0.320075066
106,10,0,0,16,0
106,11,0,0,6,0
107,1,7.901733168348071e-05,3.176013000214067e-06,107,0.007901733
107,2,8.669957226381913e-05,2.0531651581712643e-06,97,0.008669957
107,3,9.328434990409482e-05,4.160962389417501e-06,87,0.009328435
107,4,8.230972050362573e-05,3.1282506855004194e-06,77,0.008230972
107,5,0.000170655,5.649536262081956e-06,67,0.017065549
107,6,0.000278207,8.48318266104199e-06,57,0.027820686
107,7,0.000624456,7.642944974402421e-06,47,0.062445641
107,8,0.0011463,4.861773211125959e-06,37,0.114630004
107,9,0.002369422,3.086584033654069e-05,27,0.236942249
107,10,0,0,17,0
107,11,0,0,7,0
108,1,7.956606315350489e-05,3.128250685500424e-06,108,0.007956606
108,2,8.560210932377076e-05,2.7979924733757026e-06,98,0.008560211
108,3,9.163815549403665e-05,4.558105923236894e-06,88,0.009163816
108,4,8.066352609355323e-05,3.4268269319591605e-06,78,0.008066353
108,5,0.000158583,6.686873304462294e-06,68,0.015858339
108,6,0.000243088,6.9734249498085995e-06,58,0.024308804
108,7,0.000584948,6.798514964387648e-06,48,0.058494775
108,8,0.001059052,7.412953951068665e-06,38,0.105905174
108,9,0.000564096,1.529081373376007e-05,28,0.056409595
108,10,0,0,18,0
108,11,0,0,8,0
109,1,8.011479462352906e-05,2.7979924733757055e-06,109,0.008011479
109,2,9.218688696406083e-05,3.0797477372568955e-06,99,0.009218689
109,3,9.712547019424551e-05,3.315173789715386e-06,89,0.009712547
109,4,7.572494286333569e-05,3.315173789730098e-06,79,0.007572494
109,5,0.000145963,6.853653863905048e-06,69,0.014596257
109,6,0.000240893,5.305980790514587e-06,59,0.024089312
109,7,0.000556962,5.2057238072663305e-06,49,0.055696244
109,8,0.000964121,1.2739554777116044e-05,39,0.096412119
109,9,0.000429108,1.6926386921740568e-05,29,0.042910801
109,10,0,0,19,0
109,11,0,0,9,0
110,1,7.51762113933115e-05,3.315173789730099e-06,110,0.007517621
110,2,9.383308137413335e-05,2.6600744943666274e-06,100,0.009383308
110,3,9.932039607432367e-05,2.6600744943464756e-06,90,0.00993204
110,4,7.407874845326317e-05,3.470482538177586e-06,80,0.007407875
110,5,0.000155291,4.639945600215412e-06,70,0.015529101
110,6,0.000303997,5.973364864463512e-06,60,0.030399723
110,7,0.000543793,5.0142167770503286e-06,50,0.054379289
110,8,0.000345152,1.2938897239118281e-05,40,0.034515209
110,9,3.072896232135361e-05,3.7216779018293436e-06,30,0.003072896
110,10,0,0,20,0
110,11,0,0,10,0
110,12,0,0,0,0
111,1,7.791986874343237e-05,3.3151737897300977e-06,111,0.007791987
111,2,9.438181284414317e-05,2.544363154728293e-06,101,0.009438181
111,3,0.000100967,2.194925880092147e-06,91,0.010096659
111,4,8.395591491369825e-05,3.5349552171262152e-06,81,0.008395591
111,5,0.000160778,7.692033115327204e-06,71,0.016077832
111,6,0.000306741,4.541561019538917e-06,61,0.030674089
111,7,0.000498248,1.0787842992207708e-05,51,0.049824817
111,8,0.000255709,1.4240612463734635e-05,41,0.025570887
111,9,2.579037909113606e-05,3.534955217126218e-06,31,0.002579038
111,10,0,0,21,0
111,11,0,0,11,0
111,12,0,0,1,0
112,1,8.121225756357741e-05,3.3151737897300993e-06,112,0.008121226
112,2,9.218688696406083e-05,2.2289577681543547e-06,102,0.009218689
112,3,0.000102064,1.599813402442148e-06,92,0.010206405
112,4,8.615084079379493e-05,2.8247681310444817e-06,82,0.008615084
112,5,0.000162425,7.483699491044098e-06,72,0.016242452
112,6,0.000296864,3.17601300022016e-06,62,0.029686373
112,7,0.000398379,1.3368116742703105e-05,52,0.039837905
112,8,0.00011249,9.77758798563602e-06,42,0.011248995
112,9,0.000108649,8.95794671120408e-06,32,0.010864883
112,10,0.000475201,3.1760130002089333e-06,22,0.047520145
112,11,0,0,12,0
112,12,0,0,2,0
113,1,8.230972050362574e-05,2.8775721051538277e-06,113,0.008230972
113,2,9.163815549403665e-05,2.0531651581712604e-06,103,0.009163816
113,3,0.000103162,1.398996236682964e-06,93,0.010316152
113,4,8.88944981439158e-05,2.54436315473835e-06,83,0.00888945
113,5,0.000166814,6.098083218117391e-06,73,0.016681437
113,6,0.000280402,4.0136246836779e-06,63,0.028040178
113,7,0.00036765,9.182033725420988e-06,53,0.036765008
113,8,0.000339665,8.474304393136042e-06,43,0.033966478
113,9,0.000457642,1.6425321265369026e-05,33,0.045764205
113,10,0.000949854,3.139540143792349e-05,23,0.094985417
113,11,0,0,13,0
113,12,0,0,3,0
114,1,8.011479462352906e-05,3.2923888201450295e-06,114,0.008011479
114,2,9.218688696406083e-05,1.8608389509146663e-06,104,0.009218689
114,3,0.000103162,1.398996236682964e-06,94,0.010316152
114,4,8.944322961392563e-05,3.0797477372428352e-06,84,0.008944323
114,5,9.932039607435802e-05,2.6600744943617235e-06,74,0.00993204
114,6,0.000262842,1.8199363967360941e-06,64,0.026284237
114,7,0.000356675,8.456519894210995e-06,54,0.035667546
114,8,0.000389599,4.250455689890252e-06,44,0.038959934
114,9,0.000568486,1.8677033036504106e-05,34,0.05684858
114,10,0.001519986,3.708507365700489e-05,24,0.151998617
114,11,0,0,14,0
114,12,0,0,4,0
115,1,8.121225756357741e-05,2.9550094009413516e-06,115,0.008121226
115,2,9.163815549403665e-05,2.053165158171262e-06,105,0.009163816
115,3,0.000100967,1.3441121073508075e-06,95,0.010096659
115,4,8.889449814389729e-05,4.214886397680977e-06,85,0.00888945
115,5,0.000100418,2.053165158152027e-06,75,0.010041786
115,6,0.000251319,3.315173789723942e-06,65,0.025131901
115,7,0.000348444,6.940965076345881e-06,55,0.034844448
115,8,0.000398379,6.853653863915068e-06,45,0.039837905
115,9,0.000760542,2.0000490531483517e-05,35,0.076054182
115,10,0.005955383,2.9962446719175803e-05,25,0.595538264
115,11,0,0,15,0
115,12,0,0,5,0
116,1,8.230972050362574e-05,2.454001736734871e-06,116,0.008230972
116,2,8.88944981439158e-05,1.39899623668785e-06,106,0.00888945
116,3,0.000101515,1.5027630207091361e-06,96,0.010151532
116,4,9.108942402399397e-05,3.404789231124482e-06,86,0.009108942
116,5,9.822293313431984e-05,3.918726519661682e-06,76,0.009822293
116,6,0.000242539,2.053165158171696e-06,66,0.024253931
116,7,0.000335824,7.885330412180528e-06,56,0.033582366
116,8,0.000390697,9.877166460445555e-06,46,0.039069681
116,9,0.000890042,1.210323010787427e-05,36,0.089004244
116,10,0.005899961,3.5968081695393064e-05,26,0.589996077
116,11,0,0,16,0
116,12,0,0,6,0
117,1,8.121225756357741e-05,2.544363154738352e-06,117,0.008121226
117,2,8.88944981439158e-05,1.39899623668785e-06,107,0.00888945
117,3,0.000101515,1.5027630207091361e-06,97,0.010151532
117,4,8.944322961392563e-05,3.534955217113966e-06,87,0.008944323
117,5,9.932039607435383e-05,3.2923888201365135e-06,77,0.00993204
117,6,0.000229918,1.3441121073563243e-06,67,0.022991849
117,7,0.000323752,4.672280107100708e-06,57,0.032375157
117,8,0.000436242,8.676206345444405e-06,47,0.043624152
117,9,0.001010763,1.4559491173833911e-05,37,0.101076337
117,10,0.006381198,3.657821094720084e-05,27,0.638119826
117,11,0,0,17,0
117,12,0,0,7,0
118,1,8.121225756357741e-05,2.544363154738352e-06,118,0.008121226
118,2,8.999196108396415e-05,1.0265825790856277e-06,108,0.008999196
118,3,9.822293313431236e-05,1.3441121073577577e-06,98,0.009822293
118,4,8.615084079379495e-05,3.199626804898688e-06,88,0.008615084
118,5,9.657673872422133e-05,3.2923888201288453e-06,78,0.009657674
118,6,0.000218395,6.720560536781636e-07,68,0.021839513
118,7,0.000311679,7.29007880090444e-06,58,0.031167947
118,8,0.000428559,7.533825299129676e-06,48,0.042855928
118,9,0.000989912,1.258498609370105e-05,38,0.098991157
118,10,0.001633025,1.1358873972548167e-05,28,0.163302485
118,11,4.389851760193373e-06,2.0531651581712655e-06,18,0.000438985
118,12,0,0,8,0
119,1,7.846860021345654e-05,2.544363154738353e-06,119,0.00784686
119,2,9.054069255398832e-05,1.5027630207260431e-06,109,0.009054069
119,3,9.877166460432217e-05,1.5027630207129459e-06,99,0.009877166
119,4,8.669957226381911e-05,3.1996268048986868e-06,89,0.008669957
119,5,9.932039607435383e-05,3.2923888201365135e-06,79,0.00993204
119,6,0.00021181,1.5998134024577616e-06,69,0.021181035
119,7,0.000300156,4.474769719437005e-06,59,0.030015611
119,8,0.000410451,6.3520260004169916e-06,49,0.041045114
119,9,0.000919674,9.715801660798172e-06,39,0.091967394
119,10,0.001523279,9.116211846485157e-06,29,0.152327856
119,11,1.701067557074932e-05,3.0552075235639137e-06,19,0.001701068
119,12,0,0,9,0
120,1,8.066352609355323e-05,1.8608389509146707e-06,120,0.008066353
120,2,8.834576667389163e-05,1.599813402449343e-06,110,0.008834577
120,3,9.877166460432217e-05,1.5027630207129459e-06,100,0.009877166
120,4,8.944322961392145e-05,3.9378891107926785e-06,90,0.008944323
120,5,0.000100418,3.1996268048881285e-06,80,0.010041786
120,6,0.000199738,2.016168161053539e-06,70,0.019973826
120,7,0.00028973,6.584777640279164e-06,60,0.028973022
120,8,0.000375332,6.098083218127743e-06,50,0.037533233
120,9,0.00085218,8.915831072623192e-06,40,0.085217997
120,10,0.001357013,9.165622570696562e-06,30,0.135701293
120,11,2.1949258800966865e-06,1.3441121073665435e-06,20,0.000219493
120,12,0,0,10,0
120,13,0,0,0,0
121,1,8.121225756357741e-05,1.8608389509146712e-06,121,0.008121226
121,2,8.834576667389163e-05,1.599813402449343e-06,111,0.008834577
121,3,9.986912754435617e-05,1.0974629400321986e-06,101,0.009986913
121,4,9.328434990409066e-05,2.8775721051361696e-06,91,0.009328435
121,5,9.986912754436365e-05,3.534955217118081e-06,81,0.009986913
121,6,0.000189312,2.7436573501299986e-06,71,0.018931236
121,7,0.000278207,6.35202600042908e-06,61,0.027820686
121,8,0.000380271,8.349017389146772e-06,51,0.038027091
121,9,0.000828585,1.2053371069488082e-05,41,0.082858452
121,10,0.001243974,1.1978193385552861e-05,31,0.124397424
121,11,5.487314700241716e-07,5.487314700241716e-07,21,5.48731E-05
121,12,0,0,11,0
121,13,0,0,1,0
122,1,8.285845197364991e-05,1.5998134024493457e-06,122,0.008285845
122,2,8.944322961393997e-05,1.6461944100725105e-06,112,0.008944323
122,3,9.712547019427836e-05,1.0974629400483428e-06,102,0.009712547
122,4,9.822293313432402e-05,2.1949258800939934e-06,92,0.009822293
122,5,0.000104259,1.5027630207328778e-06,82,0.010425898
122,6,0.000184374,2.6600744943701286e-06,72,0.018437377
122,7,0.000257904,6.434446837279116e-06,62,0.025790379
122,8,0.000416487,7.433235668732738e-06,52,0.041648719
122,9,0.000831328,8.2765733525181e-06,42,0.083132818
122,10,0.001170444,1.3979196715127136e-05,32,0.117044423
122,11,0,0,22,0
122,12,0,0,12,0
122,13,0,0,2,0
123,1,8.011479462352906e-05,1.599813402449346e-06,123,0.008011479
123,2,8.999196108396413e-05,1.5998134024493413e-06,113,0.008999196
123,3,9.712547019427836e-05,1.0974629400483428e-06,103,0.009712547
123,4,9.932039607437237e-05,2.016168161047249e-06,93,0.00993204
123,5,0.000105356,1.860838950924117e-06,83,0.010535644
123,6,0.00017724,2.053165158173029e-06,73,0.017724026
123,7,0.000245832,5.794250962878908e-06,63,0.02458317
123,8,0.000400574,7.20699826686511e-06,53,0.040057397
123,9,0.000794014,9.838986315748445e-06,43,0.079401444
123,10,0.001096914,1.279262420056023e-05,33,0.109691421
123,11,0,0,23,0
123,12,0,0,13,0
123,13,0,0,3,0
124,1,8.011479462352906e-05,1.599813402449346e-06,124,0.008011479
124,2,8.779703520386745e-05,1.2270008683674376e-06,114,0.008779704
124,3,9.712547019427836e-05,1.0974629400483428e-06,104,0.009712547
124,4,9.986912754438219e-05,2.0531651581660495e-06,94,0.009986913
124,5,0.000104259,1.940058717522043e-06,84,0.010425898
124,6,0.000105905,1.3989962366987922e-06,74,0.010590517
124,7,0.000232662,6.798514964384018e-06,64,0.023266214
124,8,0.000383563,7.875778221617451e-06,54,0.03835633
124,9,0.000741885,1.0028433554101748e-05,44,0.074188495
124,10,0.000995399,1.4267018220634603e-05,34,0.099539889
124,11,8.83457666738731e-05,5.910018801870233e-06,24,0.008834577
124,12,0,0,14,0
124,13,0,0,4,0
125,1,8.011479462352906e-05,1.599813402449346e-06,125,0.008011479
125,2,8.834576667389163e-05,1.0265825790856362e-06,115,0.008834577
125,3,9.712547019427836e-05,1.0974629400483428e-06,105,0.009712547
125,4,9.712547019425985e-05,2.0531651581551812e-06,95,0.009712547
125,5,0.000104259,1.940058717522043e-06,85,0.010425898
125,6,0.0001081,1.8608389509182202e-06,75,0.01081001
125,7,0.000221139,6.8095784622801595e-06,65,0.022113878
125,8,0.000364906,8.932701155957208e-06,55,0.036490643
125,9,0.000710607,6.831651708055972e-06,45,0.071060725
125,10,0.000977839,1.1691972745963312e-05,35,0.097783948
125,11,0.000527331,2.092027484939327e-05,25,0.052733094
125,12,0,0,15,0
125,13,0,0,5,0
126,1,8.121225756357741e-05,1.0974629400483413e-06,126,0.008121226
126,2,8.724830373384328e-05,1.599813402449345e-06,116,0.00872483
126,3,9.438181284415752e-05,1.0974629400483452e-06,106,0.009438181
126,4,9.822293313429384e-05,2.1949258800785757e-06,96,0.009822293
126,5,0.000103162,2.39186502497253e-06,86,0.010316152
126,6,0.000107003,1.7352412690914116e-06,76,0.010700264
126,7,0.000215651,7.027191551109098e-06,66,0.021565147
126,8,0.000347896,9.480517312843462e-06,56,0.034789575
126,9,0.000686463,7.227857929210251e-06,46,0.068646307
126,10,0.000983327,1.2915604875949236e-05,36,0.098332679
126,11,0.002277784,2.5479109554214223e-05,26,0.227778433
126,12,5.487314700241716e-07,5.487314700241716e-07,16,5.48731E-05
126,13,0,0,6,0
127,1,8.121225756357741e-05,1.0974629400483413e-06,127,0.008121226
127,2,8.724830373384328e-05,1.344112107366541e-06,117,0.00872483
127,3,9.383308137413335e-05,1.599813402449346e-06,107,0.009383308
127,4,9.60280072542115e-05,2.4540017367193445e-06,97,0.009602801
127,5,0.000103162,2.5443631547285632e-06,87,0.010316152
127,6,0.000105356,1.3989962366987914e-06,77,0.010535644
127,7,0.000208518,6.375683534820856e-06,67,0.020851796
127,8,0.000330885,7.932918837017881e-06,57,0.033088508
127,9,0.000665063,7.290078800897299e-06,47,0.066506254
127,10,0.00101241,6.375683534840221e-06,37,0.101240956
127,11,0.00518222,1.2434550540792044e-05,27,0.518222
127,12,0.00145359,1.0461936399250207e-05,17,0.145358966
127,13,0,0,7,0
128,1,7.846860021345654e-05,1.0974629400483437e-06,128,0.00784686
128,2,8.724830373384328e-05,1.344112107366541e-06,118,0.00872483
128,3,9.383308137413335e-05,1.599813402449346e-06,108,0.009383308
128,4,9.328434990409483e-05,2.4540017367228394e-06,98,0.009328435
128,5,0.000101515,2.295508431346376e-06,88,0.010151532
128,6,0.000102064,1.0265825790696715e-06,78,0.010206405
128,7,0.000204677,5.794250962875127e-06,68,0.020467684
128,8,0.000311131,7.341526713763645e-06,58,0.031113074
128,9,0.000644211,4.106330316350055e-06,48,0.064421075
128,10,0.001025579,6.686873304460242e-06,38,0.102557912
128,11,0.001541387,1.3646765217506364e-05,28,0.15413867
128,12,0.002493436,7.382426900501148e-06,18,0.24934358
128,13,0,0,8,0
129,1,7.737113727340819e-05,1.3441121073665435e-06,129,0.007737114
129,2,8.395591491369826e-05,1.646194410072515e-06,119,0.008395591
129,3,9.383308137413335e-05,1.599813402449346e-06,109,0.009383308
129,4,9.163815549402231e-05,2.824768131031938e-06,99,0.009163816
129,5,9.986912754438219e-05,2.05316515816605e-06,89,0.009986913
129,6,0.000100418,2.6882242147256687e-06,79,0.010041786
129,7,0.000197543,6.316373561692432e-06,69,0.019754333
129,8,0.000286987,5.3904314138926495e-06,59,0.028698656
129,9,0.000613482,7.080549884106323e-06,49,0.061348178
129,10,0.001012958,6.3992536097971915e-06,39,0.101295829
129,11,0.001500781,1.4123840655235431e-05,29,0.150078057
129,12,0.005391835,3.2928460646184866e-05,19,0.539183542
129,13,0,0,9,0
130,1,7.846860021345654e-05,1.0974629400483437e-06,130,0.00784686
130,2,8.395591491369826e-05,1.646194410072515e-06,120,0.008395591
130,3,9.108942402401247e-05,1.599813402449342e-06,110,0.009108942
130,4,9.108942402399813e-05,2.9294244223873585e-06,100,0.009108942
130,5,0.000100418,1.8608389509101747e-06,90,0.010041786
130,6,0.000102064,2.194925880086053e-06,80,0.010206405
130,7,0.000188215,5.9227422155374e-06,70,0.018821489
130,8,0.000275463,5.528316376517427e-06,60,0.02754632
130,9,0.000599763,8.915831072611222e-06,50,0.05997635
130,10,0.000998691,6.0733444418142575e-06,40,0.099869128
130,11,0.001433835,1.2134287972910716e-05,30,0.143383533
130,12,0.005330377,3.758309868916849e-05,20,0.53303775
130,13,0,0,10,0
130,14,0,0,0,0
131,1,7.682240580338402e-05,1.5027630207260427e-06,131,0.007682241
131,2,8.395591491369826e-05,1.646194410072515e-06,121,0.008395591
131,3,9.108942402401247e-05,1.599813402449342e-06,111,0.009108942
131,4,8.944322961392563e-05,3.1996268048851554e-06,101,0.008944323
131,5,9.602800725421151e-05,2.6028619036185463e-06,91,0.009602801
131,6,9.932039607435802e-05,2.6600744943617264e-06,81,0.00993204
131,7,0.000181081,5.205723807284775e-06,71,0.018108139
131,8,0.000248027,7.2900788009067005e-06,61,0.024802662
131,9,0.000555865,9.684760681596997e-06,51,0.055586498
131,10,0.000956439,5.985953634735783e-06,41,0.095643895
131,11,0.001341648,9.968202177142766e-06,31,0.134164844
131,12,0.00297193,1.9943954592886537e-05,21,0.297192964
131,13,0,0,11,0
131,14,0,0,1,0
132,1,7.407874845326317e-05,1.7352412690887917e-06,132,0.007407875
132,2,8.505337785374661e-05,1.2270008683674364e-06,122,0.008505338
132,3,9.163815549403665e-05,1.097462940048338e-06,112,0.009163816
132,4,8.669957226381911e-05,3.5349552171262152e-06,102,0.008669957
132,5,9.383308137411899e-05,2.3601832946935095e-06,92,0.009383308
132,6,9.932039607435802e-05,2.360183294699664e-06,82,0.00993204
132,7,0.00017285,2.454001736738578e-06,72,0.017285041
132,8,0.000237052,5.029206995179176e-06,62,0.0237052
132,9,0.000522392,7.885330412179125e-06,52,0.052239236
132,10,0.000897725,5.7157698993310185e-06,42,0.089772468
132,11,0.001240133,1.2662506286228722e-05,32,0.124013312
132,12,0.001849774,2.9183539209496767e-05,22,0.184977379
132,13,0,0,12,0
132,14,0,0,2,0
133,1,7.51762113933115e-05,1.3989962366878528e-06,133,0.007517621
133,2,8.285845197364991e-05,1.026582579085631e-06,123,0.008285845
133,3,9.163815549403665e-05,1.097462940048338e-06,113,0.009163816
133,4,8.944322961393997e-05,2.39186502497588e-06,103,0.008944323
133,5,9.54792757841915e-05,1.819936396718429e-06,93,0.009547928
133,6,0.000101515,1.2270008683467315e-06,83,0.010151532
133,7,0.000162973,4.032336322117967e-06,73,0.016297325
133,8,0.000254611,4.7043923757879645e-06,63,0.02546114
133,9,0.000520746,6.036046170277286e-06,53,0.052074617
133,10,0.000819256,4.124621410510706e-06,43,0.081925608
133,11,0.001005276,1.0995187575368268e-05,33,0.100527605
133,12,0.001070575,2.338394549193599e-05,23,0.10705751
133,13,0,0,13,0
133,14,0,0,3,0
134,1,7.51762113933115e-05,1.3989962366878521e-06,134,0.007517621
134,2,8.285845197364991e-05,1.026582579085631e-06,124,0.008285845
134,3,8.88944981439158e-05,1.0974629400483432e-06,114,0.00888945
134,4,9.328434990410917e-05,1.94005871752277e-06,104,0.009328435
134,5,9.767420166428401e-05,1.860838950898289e-06,94,0.00976742
134,6,9.986912754436636e-05,1.398996236669102e-06,84,0.009986913
134,7,9.657673872423715e-05,4.196988710057664e-06,74,0.009657674
134,8,0.000257355,6.742925192781703e-06,64,0.025735506
134,9,0.000493858,4.508289062180377e-06,54,0.049385832
134,10,0.000699084,7.533825299125666e-06,44,0.069908389
134,11,0.000140475,7.483699491037497e-06,34,0.014047526
134,12,0.000144865,7.279745586915723e-06,24,0.014486511
134,13,0,0,14,0
134,14,0,0,4,0
135,1,7.51762113933115e-05,1.3989962366878521e-06,135,0.007517621
135,2,8.340718344367409e-05,1.0974629400483405e-06,125,0.008340718
135,3,8.88944981439158e-05,1.0974629400483432e-06,115,0.00888945
135,4,9.328434990410917e-05,2.454001736734872e-06,105,0.009328435
135,5,9.822293313429802e-05,1.3441121073489659e-06,95,0.009822293
135,6,0.000103162,1.0974629400298263e-06,85,0.010316152
135,7,9.712547019425716e-05,3.7418497455112964e-06,75,0.009712547
135,8,0.000252965,5.514683023153542e-06,65,0.025296521
135,9,0.000448314,5.528316376516429e-06,55,0.044831361
135,10,0.000593727,7.885330412170445e-06,45,0.059372745
135,11,0.000131147,6.036046170270911e-06,35,0.013114682
135,12,0,0,25,0
135,13,0,0,15,0
135,14,0,0,5,0
136,1,7.51762113933115e-05,1.3989962366878521e-06,136,0.007517621
136,2,8.395591491369825e-05,1.0974629400483407e-06,126,0.008395591
136,3,8.834576667389163e-05,1.0265825790856332e-06,116,0.008834577
136,4,9.218688696406083e-05,2.0531651581712643e-06,106,0.009218689
136,5,9.87716646043222e-05,1.2270008683513906e-06,96,0.009877166
136,6,0.000104808,5.487314700399999e-07,86,0.010480771
136,7,0.000100418,2.228957768148839e-06,76,0.010041786
136,8,0.000259001,3.1996268048966624e-06,66,0.025900125
136,9,0.000395635,2.514603497588505e-06,56,0.039563539
136,10,0.000478494,5.176722334763516e-06,46,0.047849384
136,11,0.000114685,9.440733178804469e-06,36,0.011468488
136,12,0.000117977,4.672280107094839e-06,26,0.011797727
136,13,0,0,16,0
136,14,0,0,6,0
137,1,7.243255404319065e-05,1.398996236687853e-06,137,0.007243255
137,2,8.450464638372243e-05,5.487314700241718e-07,127,0.008450465
137,3,8.834576667389163e-05,1.0265825790856332e-06,117,0.008834577
137,4,9.328434990410918e-05,1.7352412690887932e-06,107,0.009328435
137,5,9.877166460433654e-05,8.676206345330498e-07,97,0.009877166
137,6,0.00010371,1.3441121073592292e-06,87,0.010371025
137,7,0.000105356,6.720560537026589e-07,77,0.010535644
137,8,0.000249124,3.513595775543614e-06,67,0.024912409
137,9,0.000366004,2.824768131043404e-06,57,0.036600389
137,10,0.00040222,4.720366589418081e-06,47,0.040222017
137,11,0.000108649,7.080549884098272e-06,37,0.010864883
137,12,0.000573424,1.3441121073667343e-05,27,0.057342439
137,13,0,0,17,0
137,14,0,0,7,0
138,1,7.298128551321483e-05,1.3989962366878538e-06,138,0.007298129
138,2,8.176098903360158e-05,5.487314700241718e-07,128,0.008176099
138,3,8.834576667389163e-05,1.0265825790856332e-06,118,0.008834577
138,4,9.163815549403667e-05,1.8608389509146722e-06,108,0.009163816
138,5,9.602800725423002e-05,8.676206345443972e-07,98,0.009602801
138,6,0.000103162,6.720560536781647e-07,88,0.010316152
138,7,0.000105356,2.5443631547350744e-06,78,0.010535644
138,8,0.000237601,3.5349552171195254e-06,68,0.023760073
138,9,0.000354481,4.861773211114701e-06,58,0.035448053
138,10,0.000391246,4.953802320929916e-06,48,0.039124554
138,11,0.000234857,7.83745303932429e-06,38,0.023485707
138,12,0.000593727,9.488454122354278e-06,28,0.059372745
138,13,0,0,18,0
138,14,0,0,8,0
139,1,7.298128551321483e-05,1.3989962366878538e-06,139,0.007298129
139,2,8.121225756357741e-05,6.720560536832703e-07,129,0.008121226
139,3,8.560210932377076e-05,1.0265825790856336e-06,119,0.008560211
139,4,9.163815549403667e-05,1.8608389509146722e-06,109,0.009163816
139,5,9.602800725423002e-05,8.676206345443972e-07,99,0.009602801
139,6,0.000103162,6.720560536781647e-07,89,0.010316152
139,7,0.000107003,1.940058717529237e-06,79,0.010700264
139,8,0.000227175,3.513595775549087e-06,69,0.022717483
139,9,0.000336372,3.1996268048940933e-06,59,0.033637239
139,10,0.000378076,3.4047892311382476e-06,49,0.037807598
139,11,0.00027272,1.0251149835117328e-05,39,0.027271954
139,12,0.000752311,8.606516812514181e-06,29,0.075231085
139,13,0.000201384,7.885330412189244e-06,19,0.020138445
139,14,0,0,9,0
140,1,7.243255404319065e-05,1.3989962366878528e-06,140,0.007243255
140,2,8.121225756357741e-05,6.720560536832703e-07,130,0.008121226
140,3,8.560210932377076e-05,1.0265825790856336e-06,120,0.008560211
140,4,8.944322961393997e-05,1.6461944100725112e-06,110,0.008944323
140,5,9.602800725423002e-05,8.676206345443972e-07,100,0.009602801
140,6,0.000102613,6.720560536781647e-07,90,0.010261278
140,7,0.000104808,2.0161681610500074e-06,80,0.010480771
140,8,0.000214554,3.7216779018305387e-06,70,0.0214554
140,9,0.000316618,1.8608389509241166e-06,60,0.031661806
140,10,0.000342408,3.918726519660051e-06,50,0.034240844
140,11,0.000340762,1.0020924430209072e-05,40,0.034076224
140,12,0.001326833,1.3569320444240619e-05,30,0.132683269
140,13,0.002538432,2.7013532519525834e-05,20,0.253843178
140,14,0,0,10,0
140,15,0,0,0,0
141,1,7.243255404319065e-05,1.3989962366878528e-06,141,0.007243255
141,2,8.121225756357741e-05,6.720560536832703e-07,131,0.008121226
141,3,8.560210932377076e-05,1.0265825790856336e-06,121,0.008560211
141,4,8.944322961393997e-05,1.3989962366878494e-06,111,0.008944323
