Timestep,ReleaseNumber,StGrid,Mean_Relative_Abundance_Inside,Std_Error_Relative_Abundance_Inside,Aligned_Timestep,%
49,4,3326,0.033339552,0,19,3.333955229
49,4,3327,0.001543119,1.9167506886776704e-05,19,0.154311908
49,4,3328,7.633333333333334e-05,7.479601890772287e-06,19,0.007633333
59,5,3326,0.033339552,0,19,3.333955229
59,5,3327,9.547355438049596e-05,3.4753430314708715e-06,19,0.009547355
59,5,3328,2.666666666666667e-06,8.498365855987975e-07,19,0.000266667
69,6,3326,0.033339552,0,19,3.333955229
69,6,3327,0.000150537,6.096776976107798e-06,19,0.015053737
69,6,3328,3.766666666666666e-05,3.711842908553348e-06,19,0.003766667
79,7,3326,0.033339552,0,19,3.333955229
79,7,3327,0.01007024,3.210448357438242e-05,19,1.007023967
79,7,3328,0.005891,3.780652501001471e-05,19,0.5891
89,8,3326,0.033339552,0,19,3.333955229
89,8,3327,0.012889152,2.7368030848968165e-05,19,1.288915187
89,8,3328,0.002768667,1.579732748142244e-05,19,0.276866667
99,9,3326,0.033339552,0,19,3.333955229
99,9,3327,0.000722491,1.1372479689529587e-05,19,0.072249057
99,9,3328,8.3e-05,2.8577380332470435e-06,19,0.0083
111,10,3326,0.033339552,0,19,3.333955229
111,10,3327,8.659229350790932e-06,1.23621919458732e-06,19,0.000865923
111,10,3328,6.766666666666667e-05,5.0990195135927864e-06,19,0.006766667
119,11,3326,0.033339552,0,19,3.333955229
119,11,3327,0.003639541,2.9822974484342114e-05,19,0.363954071
119,11,3328,0.000307667,1.354621718414493e-05,19,0.030766667
129,12,3326,0.031679914,1.0744142565490404e-05,19,3.167991396
129,12,3327,0.005288791,4.2875660883311135e-05,19,0.528879085
129,12,3328,0.007896,5.5674151193444126e-05,19,0.7896
139,13,3326,0.018049973,6.634405155126986e-05,19,1.804997297
139,13,3327,0.033339143,0,19,3.333914316
139,13,3328,0.008509333,3.220420952470929e-05,19,0.850933333
149,14,3326,0.033339552,0,19,3.333955229
149,14,3327,0.033339143,0,19,3.333914316
149,14,3328,0.002880667,2.7057551831444023e-05,19,0.288066667
159,15,3326,0.033339552,0,19,3.333955229
159,15,3327,0.033339143,0,19,3.333914316
159,15,3328,3e-06,3.333333333333333e-07,19,0.0003
20,1,3326,0.027875559,0,20,2.787555868
20,1,3327,0.004257232,1.3179586158161658e-05,20,0.42572324
20,1,3328,0.004055333,2.8452689777177872e-05,20,0.405533333
30,2,3326,0.027875559,0,20,2.787555868
30,2,3327,0.006532389,2.876015363812285e-05,20,0.65323894
30,2,3328,0.002277333,1.6696639715156438e-05,20,0.227733333
40,3,3326,0.027832209,2.194925880102436e-06,20,2.783220889
40,3,3327,0.011313172131047381,1.497931346513845e-05,20,1.131317213
40,3,3328,0.000484,5.441609239100333e-06,20,0.0484
50,4,3326,0.027875559,0,20,2.787555868
50,4,3327,0.001287339,1.6378493487860667e-05,20,0.128733876
50,4,3328,6.333333333333335e-05,5.552777082985894e-06,20,0.006333333
60,5,3326,0.027875559,0,20,2.787555868
60,5,3327,5.6396006541048634e-05,1.8708708571807443e-06,20,0.005639601
60,5,3328,2.3333333333333336e-06,8.498365855987976e-07,20,0.000233333
70,6,3326,0.027875559,0,20,2.787555868
70,6,3327,8.081947394071535e-05,5.972193951778202e-06,20,0.008081947
70,6,3328,2.3e-05,1.8559214542766738e-06,20,0.0023
80,7,3326,0.027875559,0,20,2.787555868
80,7,3327,0.007565724,2.9258498121755564e-05,20,0.756572411
80,7,3328,0.004578,2.8408723229943893e-05,20,0.4578
90,8,3326,0.027875559,0,20,2.787555868
90,8,3327,0.010670391,3.095449099019985e-05,20,1.067039088
90,8,3328,0.002633333,2.7773888616624772e-05,20,0.263333333
100,9,3326,0.027875559,0,20,2.787555868
100,9,3327,0.003035615,2.5460152362846007e-05,20,0.303561497
100,9,3328,0.000133333,6.582805886040038e-06,20,0.013333333
112,10,3326,0.027875559,0,20,2.787555868
112,10,3327,6.94958663281426e-05,1.5140531184866624e-06,20,0.006949587
112,10,3328,0.000130667,5.441609239101571e-06,20,0.013066667
120,11,3326,0.027875559,0,20,2.787555868
120,11,3327,0.002231639,2.1848962237281267e-05,20,0.223163883
120,11,3328,0.000175,1.0967122584238865e-05,20,0.0175
130,12,3326,0.026196166,9.36869601042725e-06,20,2.619616601
130,12,3327,0.004203723,3.7840907237447335e-05,20,0.42037228
130,12,3328,0.006039333,3.73593659237202e-05,20,0.603933333
140,13,3326,0.00944751,6.544126052127892e-05,20,0.944750972
140,13,3327,0.027874947406283202,0,20,2.787494741
140,13,3328,0.006948,3.4304194754841745e-05,20,0.6948
150,14,3326,0.027875559,0,20,2.787555868
150,14,3327,0.027874947406283202,0,20,2.787494741
150,14,3328,0.008948,7.188609817698364e-05,20,0.8948
160,15,3326,0.027873169703992402,0,20,2.78731697
160,15,3327,0,0,20,0
160,15,3328,0,0,20,0
21,1,3326,0.023305997,0,21,2.330599736
21,1,3327,0.002869757,1.834281405177258e-05,21,0.286975742
21,1,3328,0.003147667,1.7196575886561646e-05,21,0.314766667
31,2,3326,0.023305997,0,21,2.330599736
31,2,3327,0.001609284,7.199780795864056e-06,21,0.160928447
31,2,3328,0.000204333,1.0653637876332356e-05,21,0.020433333
41,3,3326,0.023113393,6.921959855658561e-06,21,2.311339261
41,3,3327,0.007031738,2.3849017520441266e-05,21,0.70317383
41,3,3328,0.000748333,1.740849090403525e-05,21,0.074833333
51,4,3326,0.023305997,0,21,2.330599736
51,4,3327,0.001203633,1.0650572301979288e-05,21,0.120363288
51,4,3328,5.9999999999999995e-05,4.9159604012508775e-06,21,0.006
61,5,3326,0.023305997,0,21,2.330599736
61,5,3327,4.3962241319400115e-05,2.0044417500599804e-06,21,0.004396224
61,5,3328,2.0000000000000003e-06,6.236095644623235e-07,21,0.0002
71,6,3326,0.023305997,0,21,2.330599736
71,6,3327,4.906896632114861e-05,3.4289316423739398e-06,21,0.004906897
71,6,3328,1.7e-05,2.1984843263788206e-06,21,0.0017
81,7,3326,0.023305997,0,21,2.330599736
81,7,3327,0.005134701,3.2132111562393374e-05,21,0.513470097
81,7,3328,0.003039,1.6495790708872094e-05,21,0.3039
91,8,3326,0.023305997,0,21,2.330599736
91,8,3327,0.007716484,3.658537833407152e-05,21,0.771648351
91,8,3328,0.001742,3.0324174441453198e-05,21,0.1742
101,9,3326,0.023305997,0,21,2.330599736
101,9,3327,0.004063621,1.8926803556649227e-05,21,0.406362091
101,9,3328,0.000144333,4.6427960923863305e-06,21,0.014433333
113,10,3326,0.023304626,4.3381031726875024e-07,21,2.330462553
113,10,3327,0.00024157,4.057774130110839e-06,21,0.02415703
113,10,3328,0.000404333,9.046177830075158e-06,21,0.040433333
121,11,3326,0.023305997,0,21,2.330599736
121,11,3327,0.001375485,1.7793717533849663e-05,21,0.137548528
121,11,3328,9.933333333332667e-05,8.637772346560065e-06,21,0.009933333
131,12,3326,0.022234324799644378,1.2717377156671119e-05,21,2.22343248
131,12,3327,0.00080553,6.730888421919911e-06,21,0.080553036
131,12,3328,0.001744,3.1111805547800706e-05,21,0.1744
141,13,3326,0.006009707,4.7690336980203465e-05,21,0.600970706
141,13,3327,0.023306649,0,21,2.330664884
141,13,3328,0.005376,4.045436386294947e-05,21,0.5376
151,14,3326,0.023305723,2.7436573502004607e-07,21,2.330572299
151,14,3327,0.023306649,0,21,2.330664884
151,14,3328,0.00826,7.647258041648311e-05,21,0.826
161,15,3326,0.023305997,0,21,2.330599736
161,15,3327,0.023306649,0,21,2.330664884
161,15,3328,0.000871333,7.442371187254635e-06,21,0.087133333
22,1,3326,0.019486826,0,22,1.948682633
22,1,3327,0.002017156,1.2979826795926652e-05,22,0.201715638
22,1,3328,0.001774,1.989276808847815e-05,22,0.1774
32,2,3326,0.019486826,0,22,1.948682633
32,2,3327,0.000964061,9.456562059046068e-06,22,0.096406087
32,2,3328,7.233333333333333e-05,5.835713800003866e-06,22,0.007233333
42,3,3326,0.019224533,1.0433115583065754e-05,22,1.922453269
42,3,3327,0.004151545,3.336868594959063e-05,22,0.415154539
42,3,3328,0.000289333,9.480975102225922e-06,22,0.028933333
52,4,3326,0.019486826,0,22,1.948682633
52,4,3327,0.001112822,1.6116796967896573e-05,22,0.111282199
52,4,3328,5.3666666666666666e-05,4.453463071962462e-06,22,0.005366667
62,5,3326,0.019486826,0,22,1.948682633
62,5,3327,3.70792641431304e-05,1.776252174521216e-06,22,0.003707926
62,5,3328,2.666666666666667e-06,8.498365855987976e-07,22,0.000266667
72,6,3326,0.019486826,0,22,1.948682633
72,6,3327,3.1528476097751596e-05,2.4220779518559537e-06,22,0.003152848
72,6,3328,1.4666666666666666e-05,2.321398046197353e-06,22,0.001466667
82,7,3326,0.019486826,0,22,1.948682633
82,7,3327,0.000965171,1.0370322066197532e-05,22,0.096517103
82,7,3328,0.001194333,1.929738036338553e-05,22,0.119433333
92,8,3326,0.019486826,0,22,1.948682633
92,8,3327,0.003499439,1.5571518765627607e-05,22,0.349943882
92,8,3328,0.000630333,9.419247433974098e-06,22,0.063033333
102,9,3326,0.019486826,0,22,1.948682633
102,9,3327,0.00422859,1.956839771693179e-05,22,0.422859033
102,9,3328,0.000132667,6.531972647422318e-06,22,0.013266667
114,10,3326,0.018815453,1.5674906078661664e-05,22,1.881545338
114,10,3327,0.000248675,1.68363737457802e-06,22,0.02486753
114,10,3328,0.000415,1.0219806477838616e-05,22,0.0415
122,11,3326,0.019486826,0,22,1.948682633
122,11,3327,0.000858152,7.857845814286804e-06,22,0.085815183
122,11,3328,5.8666666666666665e-05,4.422166387140533e-06,22,0.005866667
132,12,3326,0.018647542,1.2180726290229617e-05,22,1.864754155
132,12,3327,0.00036613,8.138295800645387e-06,22,0.036612998
132,12,3328,0.000193,9.507307131301923e-06,22,0.0193
142,13,3326,0.004836245,4.087404917599419e-05,22,0.483624481
142,13,3327,0.019486597,0,22,1.948659651
142,13,3328,0.002713,1.555813470682633e-05,22,0.2713
152,14,3326,0.019092837,4.953802320928737e-06,22,1.909283713
152,14,3327,0.019486597,0,22,1.948659651
152,14,3328,0.007019,6.786137831393407e-05,22,0.7019
162,15,3326,0.017760243,1.0560408066294712e-05,22,1.776024276
162,15,3327,0.019486597,0,22,1.948659651
162,15,3328,0.001907667,2.021138293141298e-05,22,0.190766667
23,1,3326,0.016293209,0,23,1.629320917
23,1,3327,0.001536014,2.0759056769865578e-05,23,0.153601407
23,1,3328,9.833333333331333e-05,5.627314338699036e-06,23,0.009833333
33,2,3326,0.016293209,0,23,1.629320917
33,2,3327,0.000627461,8.594943165840678e-06,23,0.062746108
33,2,3328,4.966666666666666e-05,4.5460605656619516e-06,23,0.004966667
43,3,3326,0.016079478,6.767997093667675e-06,23,1.607947827
43,3,3327,0.002106635,1.924643206025648e-05,23,0.210663508
43,3,3328,0.000175667,6.883958809359948e-06,23,0.017566667
53,4,3326,0.016293209,0,23,1.629320917
53,4,3327,0.001514255,2.1034484072562778e-05,23,0.151425498
53,4,3328,7.566666666666666e-05,7.141428428542849e-06,23,0.007566667
63,5,3326,0.016293209,0,23,1.629320917
63,5,3327,3.0196286966860685e-05,2.7056889153990943e-06,23,0.003019629
63,5,3328,9e-06,2.614064523559687e-06,23,0.0009
73,6,3326,0.016293209,0,23,1.629320917
73,6,3327,2.1759089137884905e-05,2.2642861247363246e-06,23,0.002175909
73,6,3328,1.1e-05,2.3333333333333336e-06,23,0.0011
83,7,3326,0.016293209,0,23,1.629320917
83,7,3327,0.000583277,6.821825918730601e-06,23,0.058327681
83,7,3328,0.000729,1.4079141387956663e-05,23,0.0729
93,8,3326,0.016293209,0,23,1.629320917
93,8,3327,0.00209953,1.7494759569224896e-05,23,0.209953007
93,8,3328,0.000242667,4.790035954407039e-06,23,0.024266667
103,9,3326,0.016293209,0,23,1.629320917
103,9,3327,0.003725911,2.7592274493421756e-05,23,0.372591097
103,9,3328,0.000114333,5.567764362830021e-06,23,0.011433333
115,10,3326,0.015005336,2.167923386127448e-05,23,1.500533641
115,10,3327,0.000234243,7.438884410503919e-06,23,0.023424326
115,10,3328,0.000393,1.1801600644736808e-05,23,0.0393
123,11,3326,0.016293209,0,23,1.629320917
123,11,3327,0.000611697,8.388855122125058e-06,23,0.061169684
123,11,3328,4.4666666666666664e-05,4.666666666666666e-06,23,0.004466667
133,12,3326,0.015605374,8.693541440337589e-06,23,1.560537428
133,12,3327,0.00026888,9.44221515297022e-06,23,0.026888017
133,12,3328,2.3333333333333336e-06,6.666666666666667e-07,23,0.000233333
143,13,3326,0.005584166,4.3221530116265695e-05,23,0.55841658
143,13,3327,0.016292673,0,23,1.629267307
143,13,3328,0.000278,7.329544475770949e-06,23,0.0278
153,14,3326,0.015052253,1.8782533968177153e-05,23,1.505225295
153,14,3327,0.016292673,0,23,1.629267307
153,14,3328,0.005619333,5.256371794730704e-05,23,0.561933333
163,15,3326,0.005358363,2.4250733969027628e-05,23,0.53583628
163,15,3327,0.016292673,0,23,1.629267307
163,15,3328,0.001182667,1.0442966798550347e-05,23,0.118266667
24,1,3326,0.013622259,0,24,1.362225874
24,1,3327,0.001304435,2.3549999206888943e-05,24,0.130443519
24,1,3328,8.666666666666e-05,5.5527770829808905e-06,24,0.008666667
34,2,3326,0.013622259,0,24,1.362225874
34,2,3327,0.00043385,1.2443673395371245e-05,24,0.043384959
34,2,3328,3.5999999999999994e-05,3.5978388574871497e-06,24,0.0036
44,3,3326,0.013457914,5.066488506176016e-06,24,1.345791367
44,3,3327,0.001183206,1.2046105313594814e-05,24,0.118320598
44,3,3328,9.266666666666e-05,5.642103626597482e-06,24,0.009266667
54,4,3326,0.013622259,0,24,1.362225874
54,4,3327,0.001321976,1.913661851879471e-05,24,0.132197568
54,4,3328,6.333333333333333e-05,4.624812308503869e-06,24,0.006333333
64,5,3326,0.013622259,0,24,1.362225874
64,5,3327,2.6421751096003098e-05,2.2035999348647456e-06,24,0.002642175
64,5,3328,9.999999999999999e-06,2.4152294576982395e-06,24,0.001
74,6,3326,0.013622259,0,24,1.362225874
74,6,3327,1.7096427179766712e-05,1.341408542839825e-06,24,0.001709643
74,6,3328,1.0666666666666667e-05,2.0138409955990952e-06,24,0.001066667
84,7,3326,0.013622259,0,24,1.362225874
84,7,3327,0.00040654,7.085902173901412e-06,24,0.040653972
84,7,3328,0.000436333,8.586164581594493e-06,24,0.043633333
94,8,3326,0.013622259,0,24,1.362225874
94,8,3327,0.001042438,2.7145566956100908e-05,24,0.104243799
94,8,3328,9.133333333332667e-05,4.983305462569668e-06,24,0.009133333
104,9,3326,0.013622259,0,24,1.362225874
104,9,3327,0.003078245,1.5599195864230394e-05,24,0.307824502
104,9,3328,9.266666666666666e-05,4.702245326555293e-06,24,0.009266667
116,10,3326,0.012068525585976559,2.2610633202125104e-05,24,1.206852559
116,10,3327,0.000193389,8.206160092545409e-06,24,0.019338946
116,10,3328,0.000320333,9.681023820964277e-06,24,0.032033333
124,11,3326,0.013622259,0,24,1.362225874
124,11,3327,0.00129622,1.3389255577716724e-05,24,0.129622002
124,11,3328,0.000101333,7.039570693980327e-06,24,0.010133333
134,12,3326,0.013522664,4.1519069654494185e-06,24,1.352266398
134,12,3327,0.000214927,7.994676522217904e-06,24,0.021492651
134,12,3328,2e-06,8.164965809277261e-07,24,0.0002
144,13,3326,0.00524505,5.4549124684218654e-05,24,0.524504976
144,13,3327,0.013622744,0,24,1.362274402
144,13,3328,7.433333333333334e-05,6.249444419750895e-06,24,0.007433333
154,14,3326,0.011628169,1.7203191043269513e-05,24,1.162816858
154,14,3327,0.013622744,0,24,1.362274402
154,14,3328,0.004257,3.857676329951102e-05,24,0.4257
164,15,3326,0.001707652,2.315669558841359e-05,24,0.170765233
164,15,3327,0.013622744,0,24,1.362274402
164,15,3328,0.000152667,6.531972647418495e-06,24,0.015266667
25,1,3326,0.011388647,2.7436573500011845e-07,25,1.138864729
25,1,3327,0.001160559,2.1494096302998753e-05,25,0.116055876
25,1,3328,8.8e-05,5.147815070493502e-06,25,0.0088
35,2,3326,0.011360113,2.29550843133815e-06,25,1.136011326
35,2,3327,0.000322834,7.409002584877596e-06,25,0.032283383
35,2,3328,2.7666666666666664e-05,3.358240279934979e-06,25,0.002766667
45,3,3326,0.011281370292226919,3.024252241569345e-06,25,1.128137029
45,3,3327,0.000713165,1.3935020951562916e-05,25,0.071316525
45,3,3328,5.8e-05,4.262237284181476e-06,25,0.0058
55,4,3326,0.011388922,0,25,1.138892166
55,4,3327,0.001052873,1.8819054390316765e-05,25,0.105287348
55,4,3328,5.066666666666667e-05,4.988876515698591e-06,25,0.005066667
65,5,3326,0.011388922,0,25,1.138892166
65,5,3327,4.462833588484557e-05,1.8376378240962867e-06,25,0.004462834
65,5,3328,6.166666666666666e-05,7.090682462060881e-06,25,0.006166667
75,6,3326,0.011388922,0,25,1.138892166
75,6,3327,2.1537057616069753e-05,1.973459332665519e-06,25,0.002153706
75,6,3328,3.5e-05,4.8016200969626444e-06,25,0.0035
85,7,3326,0.011388922,0,25,1.138892166
85,7,3327,0.000187173,3.378237148472826e-06,25,0.018717257
85,7,3328,0.000169333,7.70281333886479e-06,25,0.016933333
95,8,3326,0.011388922,0,25,1.138892166
95,8,3327,0.000573507,1.8247155109048344e-05,25,0.057350742
95,8,3328,5.166666666666667e-05,1.17851130197758e-06,25,0.005166667
105,9,3326,0.011388922,0,25,1.138892166
105,9,3327,0.002247403,1.4863679629189647e-05,25,0.224740306
105,9,3328,7.466666666666666e-05,4.5460605656619575e-06,25,0.007466667
117,10,3326,0.010045353,1.8560796347278043e-05,25,1.004535266
117,10,3327,7.948728480982445e-05,3.072550465677379e-06,25,0.007948728
117,10,3328,0.000150333,9.59455864309181e-06,25,0.015033333
125,11,3326,0.011388373,3.3602802682689036e-07,25,1.138837293
125,11,3327,0.004532107,1.6695235045545326e-05,25,0.453210742
125,11,3328,0.000374,1.0522462745107468e-05,25,0.0374
135,12,3326,0.0112254,3.4268269319709157e-06,25,1.122539968
135,12,3327,0.000185174,4.305350944061956e-06,25,0.018517429
135,12,3328,3e-06,1.1055415967851332e-06,25,0.0003
145,13,3326,0.007796925,3.357366762450439e-05,25,0.779692546
145,13,3327,0.011390217,0,25,1.139021707
145,13,3328,5.633333333333333e-05,5.066228051190221e-06,25,0.005633333
155,14,3326,0.009713096,1.8150698326400514e-05,25,0.971309575
155,14,3327,0.011390217,0,25,1.139021707
155,14,3328,0.003113,3.7421770253274485e-05,25,0.3113
165,15,3326,0.000589063,1.9413193461169717e-05,25,0.058906323
165,15,3327,0.011390217,0,25,1.139021707
165,15,3328,4.4e-05,2.39211668240122e-06,25,0.0044
26,1,3326,0.009411293,5.358918391180707e-06,26,0.941129344
26,1,3327,0.001693656,2.424519153166479e-05,26,0.169365645
26,1,3328,0.000183333,1.3312483698466176e-05,26,0.018333333
36,2,3326,0.008883414,6.798514964385598e-06,26,0.888341377
36,2,3327,0.000249785,6.463749081291927e-06,26,0.024978546
36,2,3328,2.066666666666667e-05,3.8224483137265716e-06,26,0.002066667
46,3,3326,0.009447235,4.3726702783681295e-06,26,0.944723535
46,3,3327,0.000438512,1.4299071341465258e-05,26,0.043851226
46,3,3328,4.066666666666667e-05,2.14734978778752e-06,26,0.004066667
56,4,3326,0.009523235,0,26,0.952323466
56,4,3327,0.000617914,1.3034782144558915e-05,26,0.061791373
56,4,3328,3.1333333333333334e-05,2.2607766610417566e-06,26,0.003133333
66,5,3326,0.009523235,0,26,0.952323466
66,5,3327,2.664378261781825e-05,2.6504649642725356e-06,26,0.002664378
66,5,3328,7.666666666666667e-06,8.498365855987976e-07,26,0.000766667
76,6,3326,0.009523235,0,26,0.952323466
76,6,3327,4.973506088659406e-05,4.56921236032978e-06,26,0.004973506
76,6,3328,0.000146,5.906681715550148e-06,26,0.0146
86,7,3326,0.009523235,0,26,0.952323466
86,7,3327,1.5098143483430342e-05,1.7412141728668735e-06,26,0.001509814
86,7,3328,1.0000000000000002e-06,6.666666666666667e-07,26,0.0001
96,8,3326,0.009523235,0,26,0.952323466
96,8,3327,0.000341484,1.304423380424002e-05,26,0.034148448
96,8,3328,3.4666666666666665e-05,2.6034165586355513e-06,26,0.003466667
106,9,3326,0.009523235,0,26,0.952323466
106,9,3327,0.001249815,1.470026423044922e-05,26,0.124981544
106,9,3328,2.733333333333333e-05,3.3166247903553994e-06,26,0.002733333
118,10,3326,0.008620297,1.7489605128066106e-05,26,0.862029703
118,10,3327,2.0648931528809143e-05,1.5140531184866609e-06,26,0.002064893
118,10,3328,4.4e-05,2.8185890875479608e-06,26,0.0044
126,11,3326,0.009455192,4.9385832302290114e-06,26,0.945519196
126,11,3327,0.004538324,1.4011754771496307e-05,26,0.453832431
126,11,3328,0.00037,7.397447007062268e-06,26,0.037
136,12,3326,0.008953103,1.319810410074231e-05,26,0.895310266
136,12,3327,0.000404319,6.264280114836532e-06,26,0.04043194
136,12,3328,0.000100333,6.900080514817602e-06,26,0.010033333
146,13,3326,0.009234053,5.140240397936183e-06,26,0.923405318
146,13,3327,0.009522932,0,26,0.952293197
146,13,3328,4.4e-05,4.428443418528805e-06,26,0.0044
156,14,3326,0.008524543,1.768009901184589e-05,26,0.852454339
156,14,3327,0.009522932,0,26,0.952293197
156,14,3328,0.001380333,2.7900617277113932e-05,26,0.138033333
166,15,3326,0.000479043,1.5315408914087505e-05,26,0.047904257
166,15,3327,0.009522932,0,26,0.952293197
166,15,3328,2.6000000000000002e-05,2.6140645235596866e-06,26,0.0026
27,1,3326,0.007922036,1.3300372471864913e-06,27,0.792203623
27,1,3327,0.001738507,2.0896339526071647e-05,27,0.173850682
27,1,3328,0.000141333,1.5077577170535503e-05,27,0.014133333
37,2,3326,0.006385039,9.39076599628593e-06,27,0.638503939
37,2,3327,0.000200494,6.647981199075169e-06,27,0.020049446
37,2,3328,1.7999999999999997e-05,3.045944480416178e-06,27,0.0018
47,3,3326,0.007879784,2.4920505442768265e-06,27,0.787978391
47,3,3327,0.000293304,8.198647356277919e-06,27,0.029330364
47,3,3328,3.233333333333333e-05,2.8185890875479608e-06,27,0.003233333
57,4,3326,0.007962094,0,27,0.796209363
57,4,3327,0.000103689,5.9845630239466394e-06,27,0.010368872
57,4,3328,5e-06,9.128709291752767e-07,27,0.0005
67,5,3326,0.007962094,0,27,0.796209363
67,5,3327,1.0879544568942453e-05,1.3321891308909123e-06,27,0.001087954
67,5,3328,6.666666666666667e-07,4.082482904638631e-07,27,6.66667E-05
77,6,3326,0.007962094,0,27,0.796209363
77,6,3327,6.128070002098197e-05,3.3378656727883508e-06,27,0.00612807
77,6,3328,0.000167333,7.257180352356091e-06,27,0.016733333
87,7,3326,0.007962094,0,27,0.796209363
87,7,3327,2.486753044329703e-05,1.8106122663867683e-06,27,0.002486753
87,7,3328,9.999999999999999e-06,1.8257418583505534e-06,27,0.001
97,8,3326,0.007962094,0,27,0.796209363
97,8,3327,0.000231135,8.666342823883075e-06,27,0.023113481
97,8,3328,2.6e-05,2.96273147243853e-06,27,0.0026
107,9,3326,0.007962094,0,27,0.796209363
107,9,3327,0.000833728,1.0253193547347178e-05,27,0.083372836
107,9,3328,1.7333333333333332e-05,1.7159383568311663e-06,27,0.001733333
119,10,3326,0.007420496,1.2017407113800933e-05,27,0.742049567
119,10,3327,6.882977176269715e-06,6.473275614217235e-07,27,0.000688298
119,10,3328,1.6666666666666664e-05,1.8257418583505536e-06,27,0.001666667
127,11,3326,0.007050102,1.154620204430366e-05,27,0.705010193
127,11,3327,0.003859796,8.566216671177098e-06,27,0.385979598
127,11,3328,0.000314667,5.878397362843416e-06,27,0.031466667
137,12,3326,0.007343125,1.3373746608934698e-05,27,0.734312453
137,12,3327,0.000966947,1.3727402970252706e-05,27,0.096694728
137,12,3328,0.000583,1.3274871834500117e-05,27,0.0583
147,13,3326,0.00728002,1.0478113271297178e-05,27,0.728002041
147,13,3327,0.00796205,0,27,0.796205037
147,13,3328,0.001098,1.296790910928445e-05,27,0.1098
157,14,3326,0.007463571,1.2320518506967778e-05,27,0.746357109
157,14,3327,0.00796205,0,27,0.796205037
157,14,3328,7.9e-05,5.999999999999999e-06,27,0.0079
167,15,3326,0.000468068,1.031520298790175e-05,27,0.046806794
167,15,3327,0.00796205,0,27,0.796205037
167,15,3328,8.333333333333334e-06,5.2704627669473e-07,27,0.000833333
28,1,3326,0.001462369,1.8739400638757207e-05,28,0.146236937
28,1,3327,0.000428521,9.582145835655981e-06,28,0.042852084
28,1,3328,2.9666666666666665e-05,3.1797973380564856e-06,28,0.002966667
38,2,3326,0.001118589,8.661009675596278e-06,28,0.11185891
38,2,3327,4.618255653755164e-05,3.323063534785293e-06,28,0.004618256
38,2,3328,6.333333333333333e-06,2.2607766610417557e-06,28,0.000633333
48,3,3326,0.001688995,1.2672905483616208e-05,28,0.168899546
48,3,3327,5.928241632464561e-05,2.687407024169287e-06,28,0.005928242
48,3,3328,7.666666666666667e-06,1.1303883305208776e-06,28,0.000766667
58,4,3326,0.001963087,0,28,0.196308683
58,4,3327,1.4876111961615192e-05,2.5461120484694178e-06,28,0.001487611
58,4,3328,1.0000000000000002e-06,4.082482904638631e-07,28,0.0001
68,5,3326,0.001963087,0,28,0.196308683
68,5,3327,1.7762521745212168e-06,2.719319676303773e-07,28,0.000177625
68,5,3328,3.3333333333333335e-07,3.333333333333334e-07,28,3.33333E-05
78,6,3326,0.001963087,0,28,0.196308683
78,6,3327,1.7318458701581864e-05,2.6643782617818246e-06,28,0.001731846
78,6,3328,5.433333333333333e-05,3.5978388574871514e-06,28,0.005433333
88,7,3326,0.001963087,0,28,0.196308683
88,7,3327,5.306553371382135e-05,2.882136783795066e-06,28,0.005306553
88,7,3328,2.833333333333333e-05,1.90029237516523e-06,28,0.002833333
98,8,3326,0.001963087,0,28,0.196308683
98,8,3327,4.529443045029103e-05,3.0685366815136e-06,28,0.004529443
98,8,3328,4.333333333333333e-06,1.247219128924647e-06,28,0.000433333
108,9,3326,0.001963087,0,28,0.196308683
108,9,3327,8.681432502972446e-05,3.9625007182885655e-06,28,0.008681433
108,9,3328,1.3333333333333334e-06,9.718253158075502e-07,28,0.000133333
120,10,3326,0.001842366,4.7323118634785354e-06,28,0.184236591
120,10,3327,2.442346739966673e-06,4.1538294184816154e-07,28,0.000244235
120,10,3328,3.3333333333333333e-06,1.0540925533894598e-06,28,0.000333333
128,11,3326,0.001411063,1.0631450966740615e-05,28,0.141106298
128,11,3327,0.00096073,7.799597932120731e-06,28,0.096073039
128,11,3328,7.1e-05,4.582575694955842e-06,28,0.0071
138,12,3326,0.000620341,9.694471664363291e-06,28,0.062034093
138,12,3327,0.000303739,3.981118678524337e-06,28,0.030373912
138,12,3328,0.000197,4.06201920232701e-06,28,0.0197
148,13,3326,0.001244797,4.8617732111076106e-06,28,0.124479734
148,13,3327,0.001962759,0,28,0.196275865
148,13,3328,0.000228667,8.58616458159896e-06,28,0.022866667
158,14,3326,0.001835507,1.085393067043224e-05,28,0.183550677
158,14,3327,0.001962537,2.220315218200462e-07,28,0.196253662
158,14,3328,1.6666666666666667e-05,1.1785113019775805e-06,28,0.001666667
29,1,3326,0.000761091,4.740258656419399e-06,29,0.076109055
29,1,3327,0.000370793,8.691903123688305e-06,29,0.037079264
29,1,3328,2.633333333333333e-05,3.472111109333276e-06,29,0.002633333
39,2,3326,0.000496602,1.3738848770762802e-05,29,0.049660198
39,2,3327,4.3296146753954665e-05,2.873571722408372e-06,29,0.004329615
39,2,3328,6.666666666666667e-06,2.5276251480171837e-06,29,0.000666667
49,3,3326,0.001456882,1.7796800602316417e-05,29,0.145688205
49,3,3327,5.2177407626560746e-05,2.016701446933351e-06,29,0.005217741
49,3,3328,7.666666666666667e-06,1.1303883305208776e-06,29,0.000766667
